x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.05,0.0665,0.990052,-2.52561e-41,-1.99253,0.394443,1,-2,0,0.4
0.05,0.0675,0.988787,-5.75712e-41,-1.99158,0.393739,1,-2,0,0.4
0.05,0.0685,0.987409,-1.30256e-40,-1.99054,0.392972,1,-2,0,0.4
0.05,0.0695,0.985913,-2.93053e-40,-1.98941,0.39214,1,-2,0,0.4
0.05,0.0705,0.984297,-6.56604e-40,-1.98819,0.391241,1,-2,0,0.4
0.05,0.0715,0.982557,-1.46688e-39,-1.98687,0.390274,1,-2,0,0.4
0.05,0.0725,0.980689,-3.27069e-39,-1.98545,0.389238,1,-2,0,0.4
0.05,0.0735,0.978693,-7.28413e-39,-1.98394,0.388131,1,-2,0,0.4
0.05,0.0745,0.976567,-1.62133e-38,-1.98232,0.386953,1,-2,0,0.4
0.05,0.0755,0.97431,-3.60838e-38,-1.9806,0.385704,1,-2,0,0.4
0.05,0.0765,0.971921,-8.03236e-38,-1.97878,0.384383,1,-2,0,0.4
0.05,0.0775,0.969401,-1.78877e-37,-1.97685,0.382991,1,-2,0,0.4
0.05,0.0785,0.966749,-3.98567e-37,-1.97482,0.381529,1,-2,0,0.4
0.05,0.0795,0.963968,-8.88615e-37,-1.97269,0.379997,1,-2,0,0.4
0.05,0.0805,0.96106,-1.98249e-36,-1.97045,0.378397,1,-2,0,0.4
0.05,0.0815,0.958025,-4.42595e-36,-1.96811,0.376729,1,-2,0,0.4
0.05,0.0825,0.954866,-9.88856e-36,-1.96567,0.374996,1,-2,0,0.4
0.05,0.0835,0.951587,-2.21127e-35,-1.96313,0.373199,1,-2,0,0.4
0.05,0.0845,0.94819,-4.95019e-35,-1.96049,0.371341,1,-2,0,0.4
0.05,0.0855,0.944678,-1.10969e-34,-1.95775,0.369423,1,-2,0,0.4
0.05,0.0865,0.941056,-2.49211e-34,-1.95492,0.367448,1,-2,0,0.4
0.05,0.0875,0.937327,-5.60983e-34,-1.952,0.365417,1,-2,0,0.4
0.05,0.0885,0.933495,-1.26663e-33,-1.94899,0.363334,1,-2,0,0.4
0.05,0.0895,0.929563,-2.87092e-33,-1.94589,0.361201,1,-2,0,0.4
0.05,0.0905,0.925537,-6.53859e-33,-1.9427,0.359021,1,-2,0,0.4
0.05,0.0915,0.92142,-1.49802e-32,-1.93943,0.356795,1,-2,0,0.4
0.05,0.0925,0.917217,-3.45657e-32,-1.93608,0.354527,1,-2,0,0.4
0.05,0.0935,0.912931,-8.0431e-32,-1.93266,0.352219,1,-2,0,0.4
0.05,0.0945,0.908567,-1.88976e-31,-1.92915,0.349874,1,-2,0,0.4
0.05,0.0955,0.90413,-4.48858e-31,-1.92558,0.347494,1,-2,0,0.4
0.05,0.0965,0.899623,-1.07882e-30,-1.92193,0.345081,1,-2,0,0.4
0.05,0.0975,0.89505,-2.62559e-30,-1.91822,0.342639,1,-2,0,0.4
0.05,0.0985,0.890416,-6.47252e-30,-1.91444,0.340168,1,-2,0,0.4
0.05,0.0995,0.885724,-1.61606e-29,-1.9106,0.337673,1,-2,0,0.4
0.05,0.1005,0.880978,-4.08478e-29,-1.9067,0.335154,1,-2,0,0.4
0.05,0.1015,0.876182,-1.04426e-28,-1.90274,0.332614,1,-2,0,0.4
0.05,0.1025,0.871339,-2.6962e-28,-1.89873,0.330055,1,-2,0,0.4
0.05,0.1035,0.866453,-7.01623e-28,-1.89466,0.32748,1,-2,0,0.4
0.05,0.1045,0.861527,-1.83509e-27,-1.89054,0.324889,1,-2,0,0.4
0.05,0.1055,0.856564,-4.80731e-27,-1.88637,0.322285,1,-2,0,0.4
0.05,0.1065,0.851567,-1.25624e-26,-1.88215,0.31967,1,-2,0,0.4
0.05,0.1075,0.84654,-3.26025e-26,-1.87789,0.317044,1,-2,0,0.4
0.05,0.1085,0.841485,-8.36583e-26,-1.87359,0.314411,1,-2,0,0.4
0.05,0.1095,0.836405,-2.11401e-25,-1.86924,0.311771,1,-2,0,0.4
0.05,0.1105,0.831302,-5.24582e-25,-1.86485,0.309126,1,-2,0,0.4
0.05,0.1115,0.826179,-1.27789e-24,-1.86042,0.306477,1,-2,0,0.4
0.05,0.1125,0.821039,-3.06886e-24,-1.85596,0.303826,1,-2,0,0.4
0.05,0.1135,0.815883,-7.34297e-24,-1.85146,0.301174,1,-2,0,0.4
0.05,0.1145,0.810714,-1.77827e-23,-1.84693,0.298521,1,-2,0,0.4
0.05,0.1155,0.805534,-4.56954e-23,-1.84236,0.29587,1,-2,0,0.4
0.05,0.1165,0.800344,-1.44509e-22,-1.83776,0.293221,1,-2,0,0.4
0.05,0.1175,0.795147,-5.90773e-22,-1.83314,0.290575,1,-2,0,0.4
0.05,0.1185,0.789945,-2.4151e-21,-1.82848,0.287933,1,-2,0,0.4
0.05,0.1195,0.784738,-7.92771e-21,-1.82379,0.285296,1,-2,0,0.4
0.05,0.1205,0.77953,-2.04888e-20,-1.81908,0.282665,1,-2,0,0.4
0.05,0.1215,0.77432,-4.4705e-20,-1.81435,0.280041,1,-2,0,0.4
0.05,0.1225,0.769111,-7.85544e-20,-1.80958,0.277424,1,-2,0,0.4
0.05,0.1235,0.763904,-5.45598e-20,-1.8048,0.274816,1,-2,0,0.4
0.05,0.1245,0.7587,8.34554e-20,-1.79999,0.272216,1,-2,0,0.4
0.05,0.1255,0.753501,1.38613e-19,-1.79516,0.269626,1,-2,0,0.4
0.05,0.1265,0.748307,2.58931e-19,-1.79031,0.267045,1,-2,0,0.4
0.05,0.1275,0.743121,2.66785e-19,-1.78544,0.264475,1,-2,0,0.4
0.05,0.1285,0.737942,3.04678e-19,-1.78055,0.261916,1,-2,0,0.4
0.05,0.1295,0.732771,3.3903e-19,-1.77564,0.259369,1,-2,0,0.4
0.05,0.1305,0.727611,3.64184e-19,-1.77071,0.256834,1,-2,0,0.4
0.05,0.1315,0.722461,4.1293e-19,-1.76576,0.254311,1,-2,0,0.4
0.05,0.1325,0.717322,4.87226e-19,-1.7608,0.251801,1,-2,0,0.4
0.05,0.1335,0.712196,6.49803e-19,-1.75582,0.249304,1,-2,0,0.4
0.05,0.1345,0.707083,5.74486e-19,-1.75083,0.246821,1,-2,0,0.4
0.05,0.1355,0.701983,5.88698e-19,-1.74582,0.244351,1,-2,0,0.4
0.05,0.1365,0.696898,5.94734e-19,-1.7408,0.241896,1,-2,0,0.4
0.05,0.1375,0.691828,6.03079e-19,-1.73576,0.239455,1,-2,0,0.4
0.05,0.1385,0.686774,6.04615e-19,-1.7307,0.237028,1,-2,0,0.4
0.05,0.1395,0.681735,5.9389e-19,-1.72564,0.234617,1,-2,0,0.4
0.05,0.1405,0.676713,5.79171e-19,-1.72056,0.232221,1,-2,0,0.4
0.05,0.1415,0.671709,5.65444e-19,-1.71547,0.22984,1,-2,0,0.4
0.05,0.1425,0.666722,5.53993e-19,-1.71037,0.227474,1,-2,0,0.4
0.05,0.1435,0.661753,5.44177e-19,-1.70525,0.225124,1,-2,0,0.4
0.05,0.1445,0.656803,5.35149e-19,-1.70013,0.22279,1,-2,0,0.4
0.05,0.1455,0.651872,5.26459e-19,-1.69499,0.220472,1,-2,0,0.4
0.05,0.1465,0.64696,5.17876e-19,-1.68985,0.218169,1,-2,0,0.4
0.05,0.1475,0.642067,5.09095e-19,-1.68469,0.215883,1,-2,0,0.4
0.05,0.1485,0.637195,4.99651e-19,-1.67952,0.213614,1,-2,0,0.4
0.05,0.1495,0.632343,4.89066e-19,-1.67435,0.21136,1,-2,0,0.4
0.05,0.1505,0.627511,4.77054e-19,-1.66916,0.209123,1,-2,0,0.4
0.05,0.1515,0.622701,4.63641e-19,-1.66397,0.206903,1,-2,0,0.4
