# x y Cp
2.107274761467579915e-01 5.789721788837193239e-02 -3.873270603993161920e-01
2.157213193498171977e-01 5.813874887340876596e-02 -3.903873818285996111e-01
2.207159526628848512e-01 5.836335694087697867e-02 -3.937578766739650571e-01
2.257112993108998933e-01 5.857149231807043388e-02 -3.959553949237876180e-01
2.307072896096348524e-01 5.876358172396747848e-02 -3.991057434575676077e-01
2.357038566932053991e-01 5.894003904920344650e-02 -4.010361911042338301e-01
2.407009386576683951e-01 5.910126545859731989e-02 -4.030443246656362777e-01
2.456984786689687117e-01 5.924764149754795789e-02 -4.048874259098218520e-01
2.506964221895974787e-01 5.937952722872946731e-02 -4.069232383635684180e-01
2.556947191847204759e-01 5.949727026411707337e-02 -4.083111046282099088e-01
2.606933224483456990e-01 5.960121101314148906e-02 -4.106925569512784313e-01
2.656921877767008944e-01 5.969167696360862252e-02 -4.117865829395817023e-01
2.706912746691353955e-01 5.976897888469126507e-02 -4.128282146571796152e-01
2.756905441848854776e-01 5.983341355547623641e-02 -4.143546662528830860e-01
2.806899602006980299e-01 5.988527149934103760e-02 -4.154844358154728412e-01
2.856894887437768649e-01 5.992483734596117106e-02 -4.170240479830450986e-01
2.906890984974663805e-01 5.995238358110412114e-02 -4.183229081968753982e-01
2.956887594329590252e-01 5.996816974249985499e-02 -4.191051887223170569e-01
3.006884434443650167e-01 5.997244615880907570e-02 -4.191759718252758282e-01
3.056881242656633857e-01 5.996545961540010461e-02 -4.213925674839569258e-01
3.106877779351577828e-01 5.994745125095309046e-02 -4.219923022073616692e-01
3.156873814715945858e-01 5.991865191222887910e-02 -4.218619287801524953e-01
3.206869128497147337e-01 5.987928234377730419e-02 -4.221269681956705266e-01
3.256863519868941625e-01 5.982955698946506445e-02 -4.227020218723616107e-01
3.306856800850935807e-01 5.976968788294451107e-02 -4.237762721835947044e-01
3.356848795721366630e-01 5.969988188003247376e-02 -4.238569709364751192e-01
3.406839335592756202e-01 5.962033741952793564e-02 -4.237150616654239421e-01
3.456828268683526106e-01 5.953124490231868904e-02 -4.234826588842606210e-01
3.506815448248199463e-01 5.943278999341186641e-02 -4.236879344125319968e-01
3.556800733872880205e-01 5.932515647638292311e-02 -4.237880816312453724e-01
3.606784000564712267e-01 5.920852368286526335e-02 -4.234084388829432166e-01
3.656765133793370426e-01 5.908306409974924123e-02 -4.233179652708574103e-01
3.706744018374454885e-01 5.894894372216381850e-02 -4.226409627143236092e-01
3.756720548861213205e-01 5.880632455769121969e-02 -4.222659053933190410e-01
3.806694630904505772e-01 5.865536694101263632e-02 -4.215355975992758353e-01
3.856666178326720873e-01 5.849622760040963654e-02 -4.210849886453866819e-01
3.906635102762185952e-01 5.832905773617043377e-02 -4.211022852051777288e-01
3.956601326113727835e-01 5.815400318284578984e-02 -4.206110105547717914e-01
4.006564780717998264e-01 5.797120612753065005e-02 -4.201045681631934703e-01
4.056525397196931726e-01 5.778080715558422953e-02 -4.190756124309895081e-01
4.106483112604708552e-01 5.758294401706829518e-02 -4.183042860922479567e-01
4.156437869822619535e-01 5.737774995453504001e-02 -4.181298708124853158e-01
4.206389616703017920e-01 5.716535379285631047e-02 -4.181307489149868051e-01
4.256338305721875104e-01 5.694588094076014073e-02 -4.175341115748662513e-01
4.306283893943486651e-01 5.671945506439212553e-02 -4.168836826029263531e-01
4.356226337334294652e-01 5.648619760184710181e-02 -4.159538904628465872e-01
4.406165600144849037e-01 5.624622634145760858e-02 -4.156062867639610525e-01
4.456101648736701115e-01 5.599965543883282659e-02 -4.152866770872384317e-01
4.506034450795516344e-01 5.574659590075713156e-02 -4.146067812564098176e-01
4.555963980721009499e-01 5.548715678210588975e-02 -4.140597650251823247e-01
4.605890211379606303e-01 5.522144522909716580e-02 -4.135507938200578826e-01
4.655813121238819852e-01 5.494956547110647904e-02 -4.127274359556796779e-01
4.705732691200354423e-01 5.467161873728679233e-02 -4.123006887193854109e-01
4.755648902785182264e-01 5.438770347318455656e-02 -4.119084015399509524e-01
4.805561739890540363e-01 5.409791601834026964e-02 -4.113229126419512549e-01
4.855471188911698599e-01 5.380235084402235080e-02 -4.105006735368318949e-01
4.905377238657233629e-01 5.350110007367613746e-02 -4.095175389768747065e-01
4.955279879491842898e-01 5.319425335661250032e-02 -4.089017945134133525e-01
