x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.005,0.295,41.2874,9.97119,-6.91107,166.5,1,-2,0,0.4
0.005,0.305,44.5594,9.98069,-6.78504,180.049,1,-2,0,0.4
0.005,0.315,48.0297,9.98716,-6.65135,195.427,1,-2,0,0.4
0.005,0.325,51.6974,9.99155,-6.51217,212.614,1,-2,0,0.4
0.005,0.335,55.552,9.99451,-6.36947,231.568,1,-2,0,0.4
0.005,0.345,59.5752,9.9965,-6.22499,252.22,1,-2,0,0.4
0.005,0.355,63.7406,9.99781,-6.08034,274.462,1,-2,0,0.4
0.005,0.365,68.0131,9.99867,-5.93706,298.13,1,-2,0,0.4
0.005,0.375,72.3475,9.99922,-5.79672,322.983,1,-2,0,0.4
0.005,0.385,76.6849,9.99956,-5.66105,348.67,1,-2,0,0.4
0.005,0.395,80.9489,9.99977,-5.532,374.694,1,-2,0,0.4
0.005,0.405,85.0424,9.99988,-5.41189,400.379,1,-2,0,0.4
0.005,0.415,88.8456,9.99995,-5.30339,424.845,1,-2,0,0.4
0.005,0.425,92.2212,9.99998,-5.2094,447.044,1,-2,0,0.4
0.005,0.435,95.0321,9.99999,-5.13268,465.879,1,-2,0,0.4
0.005,0.445,97.1741,10,-5.07507,480.452,1,-2,0,0.4
0.005,0.455,98.6203,10,-5.03654,490.406,1,-2,0,0.4
0.005,0.465,99.4501,10,-5.01455,496.163,1,-2,0,0.4
0.005,0.475,99.8336,10,-5.0044,498.837,1,-2,0,0.4
0.005,0.485,99.9663,10,-5.00089,499.764,1,-2,0,0.4
0.005,0.495,99.9966,10,-5.00009,499.976,1,-2,0,0.4
0.005,0.505,100,10,-5,500,1,-2,0,0.4
0.005,0.515,100,10,-5,500,1,-2,0,0.4
0.005,0.525,100,10,-5,500,1,-2,0,0.4
0.005,0.535,100,10,-5,500,1,-2,0,0.4
0.005,0.545,100.003,9.99996,-5.00013,500.036,1,-2,0,0.4
0.005,0.555,100.277,9.9867,-5.01814,506.899,1,-2,0,0.4
0.005,0.565,113.933,8.66792,-5.27661,1160,1,-2,0,0.4
0.005,0.575,149.976,5.52682,-5.75638,3476.96,1,-2,0,0.4
0.005,0.585,191.69,2.62996,-6.18249,6716.92,1,-2,0,0.4
0.005,0.595,232.897,0.353423,-6.42037,10205.9,1,-2,0,0.4
0.005,0.605,268.506,-1.36441,-6.5271,13466.3,1,-2,0,0.4
0.005,0.615,299.311,-2.65415,-6.50486,16384,1,-2,0,0.4
0.005,0.625,324.205,-3.64184,-6.42367,18881,1,-2,0,0.4
0.005,0.635,344.671,-4.40788,-6.30273,21004.8,1,-2,0,0.4
0.005,0.645,361.422,-5.01162,-6.16177,22802.7,1,-2,0,0.4
0.005,0.655,374.975,-5.49887,-6.01721,24305.6,1,-2,0,0.4
0.005,0.665,386.607,-5.8834,-5.86733,25603.4,1,-2,0,0.4
0.005,0.675,396.096,-6.19702,-5.72676,26692.3,1,-2,0,0.4
0.005,0.685,404.068,-6.44918,-5.59495,27619.2,1,-2,0,0.4
0.005,0.695,410.681,-6.65422,-5.47703,28397.3,1,-2,0,0.4
0.005,0.705,416.216,-6.81869,-5.37218,29052.2,1,-2,0,0.4
0.005,0.715,420.747,-6.95058,-5.28099,29594.1,1,-2,0,0.4
0.005,0.725,424.463,-7.05479,-5.20371,30038.8,1,-2,0,0.4
0.005,0.735,427.466,-7.13618,-5.13984,30398,1,-2,0,0.4
0.005,0.745,429.858,-7.19867,-5.08822,30683.4,1,-2,0,0.4
0.005,0.755,431.726,-7.24581,-5.04755,30905.7,1,-2,0,0.4
0.005,0.765,433.154,-7.28069,-5.01634,31075.1,1,-2,0,0.4
0.005,0.775,434.222,-7.30594,-4.99303,31201.2,1,-2,0,0.4
0.005,0.785,435,-7.32379,-4.97608,31292.7,1,-2,0,0.4
0.005,0.795,435.553,-7.33612,-4.9641,31357.4,1,-2,0,0.4
0.005,0.805,435.935,-7.34443,-4.95585,31401.9,1,-2,0,0.4
0.005,0.815,436.193,-7.34988,-4.95034,31431.7,1,-2,0,0.4
0.005,0.825,436.362,-7.35337,-4.94676,31451.2,1,-2,0,0.4
0.005,0.835,436.469,-7.35555,-4.94449,31463.5,1,-2,0,0.4
0.005,0.845,436.536,-7.35687,-4.9431,31471.1,1,-2,0,0.4
0.005,0.855,436.576,-7.35765,-4.94226,31475.7,1,-2,0,0.4
0.005,0.865,436.6,-7.3581,-4.94177,31478.4,1,-2,0,0.4
0.005,0.875,436.613,-7.35836,-4.9415,31479.9,1,-2,0,0.4
0.005,0.885,436.621,-7.3585,-4.94135,31480.7,1,-2,0,0.4
0.005,0.895,436.625,-7.35857,-4.94126,31481.2,1,-2,0,0.4
0.005,0.905,436.627,-7.35861,-4.94122,31481.4,1,-2,0,0.4
0.005,0.915,436.628,-7.35863,-4.9412,31481.6,1,-2,0,0.4
0.005,0.925,436.629,-7.35864,-4.94119,31481.6,1,-2,0,0.4
0.005,0.935,436.629,-7.35865,-4.94118,31481.6,1,-2,0,0.4
0.005,0.945,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.005,0.955,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.005,0.965,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.005,0.975,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.005,0.985,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.005,0.995,436.629,-7.35865,-4.94118,31481.7,1,-2,0,0.4
0.015,0.005,1,5,2,0.4,1,-2,0,0.4
0.015,0.015,1,5,2,0.4,1,-2,0,0.4
0.015,0.025,1,5,2,0.4,1,-2,0,0.4
0.015,0.035,1,5,2,0.4,1,-2,0,0.4
0.015,0.045,1,5,2,0.4,1,-2,0,0.4
0.015,0.055,1,5,2,0.4,1,-2,0,0.4
0.015,0.065,1,5,2,0.4,1,-2,0,0.4
0.015,0.075,1,5,2,0.4,1,-2,0,0.4
0.015,0.085,1,5,2,0.4,1,-2,0,0.4
0.015,0.095,1.05057,5.0002,1.87071,0.55582,1,-2,0,0.4
0.015,0.105,1.73548,5.05492,-0.53563,9.03098,1,-2,0,0.4
0.015,0.115,3.00741,5.28493,-3.70489,34.9113,1,-2,0,0.4
0.015,0.125,4.38047,5.65682,-5.59173,62.8665,1,-2,0,0.4
0.015,0.135,5.59441,6.12726,-6.5423,82.9731,1,-2,0,0.4
0.015,0.145,6.71542,6.66233,-7.00953,95.3584,1,-2,0,0.4
0.015,0.155,7.88816,7.22129,-7.23837,102.671,1,-2,0,0.4
0.015,0.165,9.23108,7.76111,-7.35,107.066,1,-2,0,0.4
0.015,0.175,10.8151,8.24727,-7.40419,109.859,1,-2,0,0.4
0.015,0.185,12.6646,8.66048,-7.43021,111.798,1,-2,0,0.4
0.015,0.195,14.7643,8.99619,-7.4416,113.33,1,-2,0,0.4
0.015,0.205,17.0686,9.2599,-7.44364,114.771,1,-2,0,0.4
0.015,0.215,19.5161,9.46192,-7.43732,116.387,1,-2,0,0.4
0.015,0.225,22.0464,9.61371,-7.42138,118.451,1,-2,0,0.4
0.015,0.235,24.6159,9.72591,-7.3936,121.245,1,-2,0,0.4
0.015,0.245,27.2071,9.80764,-7.35173,125.05,1,-2,0,0.4
0.015,0.255,29.8289,9.86633,-7.2942,130.123,1,-2,0,0.4
0.015,0.265,32.51,9.90794,-7.22042,136.673,1,-2,0,0.4
0.015,0.275,35.2889,9.93708,-7.13093,144.857,1,-2,0,0.4
0.015,0.285,38.2042,9.95729,-7.02714,154.779,1,-2,0,0.4
0.015,0.295,41.2874,9.97119,-6.91107,166.5,1,-2,0,0.4
0.015,0.305,44.5594,9.98069,-6.78504,180.049,1,-2,0,0.4
0.015,0.315,48.0297,9.98716,-6.65135,195.427,1,-2,0,0.4
0.015,0.325,51.6974,9.99155,-6.51217,212.614,1,-2,0,0.4
0.015,0.335,55.552,9.99451,-6.36947,231.568,1,-2,0,0.4
0.015,0.345,59.5752,9.9965,-6.22499,252.22,1,-2,0,0.4
0.015,0.355,63.7406,9.99781,-6.08034,274.462,1,-2,0,0.4
0.015,0.365,68.0131,9.99867,-5.93706,298.13,1,-2,0,0.4
0.015,0.375,72.3475,9.99922,-5.79672,322.983,1,-2,0,0.4
0.015,0.385,76.6849,9.99956,-5.66105,348.67,1,-2,0,0.4
0.015,0.395,80.9489,9.99977,-5.532,374.694,1,-2,0,0.4
0.015,0.405,85.0424,9.99988,-5.41189,400.379,1,-2,0,0.4
0.015,0.415,88.8456,9.99995,-5.30339,424.845,1,-2,0,0.4
0.015,0.425,92.2212,9.99998,-5.2094,447.044,1,-2,0,0.4
0.015,0.435,95.0321,9.99999,-5.13268,465.879,1,-2,0,0.4
0.015,0.445,97.1741,10,-5.07507,480.452,1,-2,0,0.4
0.015,0.455,98.6203,10,-5.03654,490.406,1,-2,0,0.4
0.015,0.465,99.4501,10,-5.01455,496.163,1,-2,0,0.4
0.015,0.475,99.8336,10,-5.0044,498.837,1,-2,0,0.4
0.015,0.485,99.9663,10,-5.00089,499.764,1,-2,0,0.4
0.015,0.495,99.9966,10,-5.00009,499.976,1,-2,0,0.4
0.015,0.505,100,10,-5.00002,500.004,1,-2,0,0.4
0.015,0.515,100.025,9.99973,-5.00102,500.282,1,-2,0,0.4
0.015,0.525,100.689,9.97396,-5.04219,515.102,1,-2,0,0.4
0.015,0.535,116.587,8.54492,-5.47968,1247.18,1,-2,0,0.4
0.015,0.545,169.72,4.7765,-6.20462,4288.34,1,-2,0,0.4
0.015,0.555,240.342,1.60213,-6.76005,8782.6,1,-2,0,0.4
0.015,0.565,306.59,-0.713427,-7.09286,13721.1,1,-2,0,0.4
0.015,0.575,351.708,-2.37204,-7.27006,18005.7,1,-2,0,0.4
0.015,0.585,385.632,-3.59678,-7.27093,21537.6,1,-2,0,0.4
0.015,0.595,410.659,-4.52322,-7.16641,24378.4,1,-2,0,0.4
0.015,0.605,429.78,-5.23932,-6.99964,26679.6,1,-2,0,0.4
0.015,0.615,444.197,-5.80847,-6.80689,28557.9,1,-2,0,0.4
0.015,0.625,455.964,-6.26404,-6.60229,30127.3,1,-2,0,0.4
0.015,0.635,465.652,-6.63605,-6.39803,31458.3,1,-2,0,0.4
0.015,0.645,473.872,-6.94277,-6.20103,32600.9,1,-2,0,0.4
0.015,0.655,480.977,-7.1988,-6.01479,33593.7,1,-2,0,0.4
0.015,0.665,487.162,-7.41253,-5.8427,34468.7,1,-2,0,0.4
0.015,0.675,492.684,-7.59139,-5.68693,35235.3,1,-2,0,0.4
0.015,0.685,497.703,-7.739,-5.54652,35916.8,1,-2,0,0.4
0.015,0.695,502.161,-7.86249,-5.42215,36514.7,1,-2,0,0.4
0.015,0.705,506.08,-7.96526,-5.31461,37035.8,1,-2,0,0.4
0.015,0.715,509.61,-8.0483,-5.22248,37489.7,1,-2,0,0.4
0.015,0.725,512.695,-8.11531,-5.14465,37878.7,1,-2,0,0.4
0.015,0.735,515.335,-8.16892,-5.08023,38205.6,1,-2,0,0.4
0.015,0.745,517.551,-8.21102,-5.02791,38475.6,1,-2,0,0.4
0.015,0.755,519.37,-8.24351,-4.98636,38694.1,1,-2,0,0.4
0.015,0.765,520.825,-8.26814,-4.95416,38866.6,1,-2,0,0.4
0.015,0.775,521.957,-8.28644,-4.92983,38999.4,1,-2,0,0.4
0.015,0.785,522.814,-8.29973,-4.9119,39098.9,1,-2,0,0.4
0.015,0.795,523.444,-8.30915,-4.89904,39171.4,1,-2,0,0.4
0.015,0.805,523.894,-8.31567,-4.89006,39222.8,1,-2,0,0.4
0.015,0.815,524.207,-8.32006,-4.88395,39258.2,1,-2,0,0.4
0.015,0.825,524.417,-8.32295,-4.87992,39282,1,-2,0,0.4
0.015,0.835,524.555,-8.3248,-4.87732,39297.4,1,-2,0,0.4
0.015,0.845,524.642,-8.32596,-4.87569,39307.1,1,-2,0,0.4
0.015,0.855,524.696,-8.32666,-4.8747,39313.1,1,-2,0,0.4
0.015,0.865,524.729,-8.32707,-4.87411,39316.7,1,-2,0,0.4
0.015,0.875,524.748,-8.32731,-4.87377,39318.8,1,-2,0,0.4
0.015,0.885,524.759,-8.32745,-4.87358,39320,1,-2,0,0.4
0.015,0.895,524.765,-8.32752,-4.87348,39320.7,1,-2,0,0.4
0.015,0.905,524.768,-8.32756,-4.87342,39321,1,-2,0,0.4
0.015,0.915,524.77,-8.32758,-4.87339,39321.2,1,-2,0,0.4
0.015,0.925,524.77,-8.32759,-4.87338,39321.3,1,-2,0,0.4
0.015,0.935,524.771,-8.3276,-4.87337,39321.3,1,-2,0,0.4
0.015,0.945,524.771,-8.3276,-4.87337,39321.4,1,-2,0,0.4
0.015,0.955,524.771,-8.3276,-4.87337,39321.4,1,-2,0,0.4
0.015,0.965,524.771,-8.3276,-4.87336,39321.4,1,-2,0,0.4
0.015,0.975,524.771,-8.3276,-4.87336,39321.4,1,-2,0,0.4
0.015,0.985,524.771,-8.3276,-4.87336,39321.4,1,-2,0,0.4
0.015,0.995,524.771,-8.3276,-4.87336,39321.4,1,-2,0,0.4
0.025,0.005,1,5,2,0.4,1,-2,0,0.4
0.025,0.015,1,5,2,0.4,1,-2,0,0.4
0.025,0.025,1,5,2,0.4,1,-2,0,0.4
0.025,0.035,1,5,2,0.4,1,-2,0,0.4
0.025,0.045,1,5,2,0.4,1,-2,0,0.4
0.025,0.055,1,5,2,0.4,1,-2,0,0.4
0.025,0.065,1,5,2,0.4,1,-2,0,0.4
0.025,0.075,1,5,2,0.4,1,-2,0,0.4
0.025,0.085,1,5,2,0.4,1,-2,0,0.4
0.025,0.095,1.05057,5.0002,1.87071,0.55582,1,-2,0,0.4
0.025,0.105,1.73548,5.05492,-0.53563,9.03098,1,-2,0,0.4
0.025,0.115,3.00741,5.28493,-3.70489,34.9113,1,-2,0,0.4
0.025,0.125,4.38047,5.65682,-5.59173,62.8665,1,-2,0,0.4
0.025,0.135,5.59441,6.12726,-6.5423,82.9731,1,-2,0,0.4
0.025,0.145,6.71542,6.66233,-7.00953,95.3584,1,-2,0,0.4
0.025,0.155,7.88816,7.22129,-7.23837,102.671,1,-2,0,0.4
0.025,0.165,9.23108,7.76111,-7.35,107.066,1,-2,0,0.4
0.025,0.175,10.8151,8.24727,-7.40419,109.859,1,-2,0,0.4
0.025,0.185,12.6646,8.66048,-7.43021,111.798,1,-2,0,0.4
0.025,0.195,14.7643,8.99619,-7.4416,113.33,1,-2,0,0.4
0.025,0.205,17.0686,9.2599,-7.44364,114.771,1,-2,0,0.4
0.025,0.215,19.5161,9.46192,-7.43732,116.387,1,-2,0,0.4
0.025,0.225,22.0464,9.61371,-7.42138,118.451,1,-2,0,0.4
0.025,0.235,24.6159,9.72591,-7.3936,121.245,1,-2,0,0.4
0.025,0.245,27.2071,9.80764,-7.35173,125.05,1,-2,0,0.4
0.025,0.255,29.8289,9.86633,-7.2942,130.123,1,-2,0,0.4
0.025,0.265,32.51,9.90794,-7.22042,136.673,1,-2,0,0.4
0.025,0.275,35.2889,9.93708,-7.13093,144.857,1,-2,0,0.4
0.025,0.285,38.2042,9.95729,-7.02714,154.779,1,-2,0,0.4
0.025,0.295,41.2874,9.97119,-6.91107,166.5,1,-2,0,0.4
0.025,0.305,44.5594,9.98069,-6.78504,180.049,1,-2,0,0.4
0.025,0.315,48.0297,9.98716,-6.65135,195.427,1,-2,0,0.4
0.025,0.325,51.6974,9.99155,-6.51217,212.614,1,-2,0,0.4
0.025,0.335,55.552,9.99451,-6.36947,231.568,1,-2,0,0.4
0.025,0.345,59.5752,9.9965,-6.22499,252.22,1,-2,0,0.4
0.025,0.355,63.7406,9.99781,-6.08034,274.462,1,-2,0,0.4
0.025,0.365,68.0131,9.99867,-5.93706,298.13,1,-2,0,0.4
0.025,0.375,72.3475,9.99922,-5.79672,322.983,1,-2,0,0.4
0.025,0.385,76.6849,9.99956,-5.66105,348.67,1,-2,0,0.4
0.025,0.395,80.9489,9.99977,-5.532,374.694,1,-2,0,0.4
0.025,0.405,85.0424,9.99988,-5.41189,400.379,1,-2,0,0.4
0.025,0.415,88.8456,9.99995,-5.30339,424.845,1,-2,0,0.4
0.025,0.425,92.2212,9.99998,-5.2094,447.044,1,-2,0,0.4
0.025,0.435,95.0321,9.99999,-5.13268,465.879,1,-2,0,0.4
0.025,0.445,97.1741,10,-5.07507,480.452,1,-2,0,0.4
0.025,0.455,98.6203,10,-5.03654,490.406,1,-2,0,0.4
0.025,0.465,99.4501,10,-5.01455,496.163,1,-2,0,0.4
0.025,0.475,99.8342,10,-5.00442,498.841,1,-2,0,0.4
0.025,0.485,99.982,9.9999,-5.00145,499.913,1,-2,0,0.4
0.025,0.495,100.336,9.99401,-5.01636,504.796,1,-2,0,0.4
0.025,0.505,104.31,9.7527,-5.29616,638.672,1,-2,0,0.4
0.025,0.515,147.723,6.38021,-6.23832,2819.65,1,-2,0,0.4
0.025,0.525,229.123,2.38794,-7.20046,7631.89,1,-2,0,0.4
0.025,0.535,314.696,-0.460113,-7.77261,13534.8,1,-2,0,0.4
0.025,0.545,369.694,-2.35795,-8.09902,18527.1,1,-2,0,0.4
0.025,0.555,408.297,-3.66468,-8.13299,22453.9,1,-2,0,0.4
0.025,0.565,434.415,-4.60145,-8.01856,25476.3,1,-2,0,0.4
0.025,0.575,452.907,-5.3049,-7.81444,27835.4,1,-2,0,0.4
0.025,0.585,466.362,-5.86025,-7.56632,29718,1,-2,0,0.4
0.025,0.595,476.572,-6.31303,-7.3037,31258.3,1,-2,0,0.4
0.025,0.605,485.098,-6.68758,-7.03792,32572.9,1,-2,0,0.4
0.025,0.615,492.431,-7.00471,-6.78088,33711.6,1,-2,0,0.4
0.025,0.625,499.181,-7.27327,-6.53648,34729.4,1,-2,0,0.4
0.025,0.635,505.447,-7.5034,-6.30823,35647.5,1,-2,0,0.4
0.025,0.645,511.351,-7.70082,-6.09781,36483.4,1,-2,0,0.4
0.025,0.655,516.991,-7.86989,-5.90449,37254.5,1,-2,0,0.4
0.025,0.665,522.299,-8.01601,-5.72992,37959.7,1,-2,0,0.4
0.025,0.675,527.328,-8.14119,-5.57368,38606.5,1,-2,0,0.4
0.025,0.685,532.061,-8.24774,-5.43507,39198.7,1,-2,0,0.4
0.025,0.695,536.499,-8.33792,-5.31282,39737.9,1,-2,0,0.4
0.025,0.705,540.561,-8.41457,-5.20665,40222.2,1,-2,0,0.4
0.025,0.715,544.256,-8.47831,-5.11568,40655.1,1,-2,0,0.4
0.025,0.725,547.574,-8.53059,-5.03867,41037.2,1,-2,0,0.4
0.025,0.735,550.491,-8.57301,-4.97439,41368.4,1,-2,0,0.4
0.025,0.745,553,-8.60687,-4.92159,41649.7,1,-2,0,0.4
0.025,0.755,555.1,-8.63362,-4.87907,41882.5,1,-2,0,0.4
0.025,0.765,556.809,-8.65445,-4.84561,42070.4,1,-2,0,0.4
0.025,0.775,558.162,-8.67034,-4.81987,42218.1,1,-2,0,0.4
0.025,0.785,559.204,-8.68219,-4.80056,42331.2,1,-2,0,0.4
0.025,0.795,559.983,-8.69082,-4.78642,42415.5,1,-2,0,0.4
0.025,0.805,560.55,-8.69695,-4.77635,42476.5,1,-2,0,0.4
0.025,0.815,560.95,-8.70119,-4.76936,42519.5,1,-2,0,0.4
0.025,0.825,561.224,-8.70406,-4.76464,42548.8,1,-2,0,0.4
0.025,0.835,561.407,-8.70594,-4.76155,42568.3,1,-2,0,0.4
0.025,0.845,561.524,-8.70714,-4.75957,42580.8,1,-2,0,0.4
0.025,0.855,561.598,-8.70789,-4.75834,42588.7,1,-2,0,0.4
0.025,0.865,561.643,-8.70834,-4.7576,42593.5,1,-2,0,0.4
0.025,0.875,561.67,-8.70861,-4.75716,42596.3,1,-2,0,0.4
0.025,0.885,561.686,-8.70876,-4.75691,42597.9,1,-2,0,0.4
0.025,0.895,561.694,-8.70885,-4.75677,42598.9,1,-2,0,0.4
0.025,0.905,561.699,-8.7089,-4.75669,42599.4,1,-2,0,0.4
0.025,0.915,561.702,-8.70892,-4.75665,42599.6,1,-2,0,0.4
0.025,0.925,561.703,-8.70894,-4.75663,42599.8,1,-2,0,0.4
0.025,0.935,561.704,-8.70894,-4.75662,42599.8,1,-2,0,0.4
0.025,0.945,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.025,0.955,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.025,0.965,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.025,0.975,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.025,0.985,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.025,0.995,561.704,-8.70895,-4.75661,42599.9,1,-2,0,0.4
0.035,0.005,1,5,2,0.4,1,-2,0,0.4
0.035,0.015,1,5,2,0.4,1,-2,0,0.4
0.035,0.025,1,5,2,0.4,1,-2,0,0.4
0.035,0.035,1,5,2,0.4,1,-2,0,0.4
0.035,0.045,1,5,2,0.4,1,-2,0,0.4
0.035,0.055,1,5,2,0.4,1,-2,0,0.4
0.035,0.065,1,5,2,0.4,1,-2,0,0.4
0.035,0.075,1,5,2,0.4,1,-2,0,0.4
0.035,0.085,1,5,2,0.4,1,-2,0,0.4
0.035,0.095,1.05057,5.0002,1.87071,0.55582,1,-2,0,0.4
0.035,0.105,1.73548,5.05492,-0.53563,9.03098,1,-2,0,0.4
0.035,0.115,3.00741,5.28493,-3.70489,34.9113,1,-2,0,0.4
0.035,0.125,4.38047,5.65682,-5.59173,62.8665,1,-2,0,0.4
0.035,0.135,5.59441,6.12726,-6.5423,82.9731,1,-2,0,0.4
0.035,0.145,6.71542,6.66233,-7.00953,95.3584,1,-2,0,0.4
0.035,0.155,7.88816,7.22129,-7.23837,102.671,1,-2,0,0.4
0.035,0.165,9.23108,7.76111,-7.35,107.066,1,-2,0,0.4
0.035,0.175,10.8151,8.24727,-7.40419,109.859,1,-2,0,0.4
0.035,0.185,12.6646,8.66048,-7.43021,111.798,1,-2,0,0.4
0.035,0.195,14.7643,8.99619,-7.4416,113.33,1,-2,0,0.4
0.035,0.205,17.0686,9.2599,-7.44364,114.771,1,-2,0,0.4
0.035,0.215,19.5161,9.46192,-7.43732,116.387,1,-2,0,0.4
0.035,0.225,22.0464,9.61371,-7.42138,118.451,1,-2,0,0.4
0.035,0.235,24.6159,9.72591,-7.3936,121.245,1,-2,0,0.4
0.035,0.245,27.2071,9.80764,-7.35173,125.05,1,-2,0,0.4
0.035,0.255,29.8289,9.86633,-7.2942,130.123,1,-2,0,0.4
0.035,0.265,32.51,9.90794,-7.22042,136.673,1,-2,0,0.4
0.035,0.275,35.2889,9.93708,-7.13093,144.857,1,-2,0,0.4
0.035,0.285,38.2042,9.95729,-7.02714,154.779,1,-2,0,0.4
0.035,0.295,41.2874,9.97119,-6.91107,166.5,1,-2,0,0.4
0.035,0.305,44.5594,9.98069,-6.78504,180.049,1,-2,0,0.4
0.035,0.315,48.0297,9.98716,-6.65135,195.427,1,-2,0,0.4
0.035,0.325,51.6974,9.99155,-6.51217,212.614,1,-2,0,0.4
0.035,0.335,55.552,9.99451,-6.36947,231.568,1,-2,0,0.4
0.035,0.345,59.5752,9.9965,-6.22499,252.22,1,-2,0,0.4
0.035,0.355,63.7406,9.99781,-6.08034,274.462,1,-2,0,0.4
0.035,0.365,68.0131,9.99867,-5.93706,298.13,1,-2,0,0.4
0.035,0.375,72.3475,9.99922,-5.79672,322.983,1,-2,0,0.4
0.035,0.385,76.6849,9.99956,-5.66105,348.67,1,-2,0,0.4
0.035,0.395,80.9489,9.99977,-5.532,374.694,1,-2,0,0.4
0.035,0.405,85.0424,9.99988,-5.41189,400.379,1,-2,0,0.4
0.035,0.415,88.8456,9.99995,-5.30339,424.845,1,-2,0,0.4
0.035,0.425,92.2212,9.99998,-5.2094,447.044,1,-2,0,0.4
0.035,0.435,95.0321,9.99999,-5.13268,465.879,1,-2,0,0.4
0.035,0.445,97.1742,10,-5.07507,480.453,1,-2,0,0.4
0.035,0.455,98.6238,9.99999,-5.03665,490.435,1,-2,0,0.4
0.035,0.465,99.5194,9.99946,-5.0171,496.855,1,-2,0,0.4
0.035,0.475,100.826,9.9801,-5.05495,514.48,1,-2,0,0.4
0.035,0.485,108.782,9.49021,-5.59515,805.645,1,-2,0,0.4
0.035,0.495,169.38,5.36092,-6.88359,3880.35,1,-2,0,0.4
0.035,0.505,270.297,1.3996,-7.94892,9765.92,1,-2,0,0.4
0.035,0.515,351.688,-1.18048,-8.64138,15868.2,1,-2,0,0.4
0.035,0.525,401.203,-2.84715,-8.90208,20495.1,1,-2,0,0.4
0.035,0.535,433.465,-3.96129,-8.82622,23976.6,1,-2,0,0.4
0.035,0.545,452.275,-4.75424,-8.63124,26447.3,1,-2,0,0.4
0.035,0.555,463.984,-5.36575,-8.36584,28296.8,1,-2,0,0.4
0.035,0.565,472.367,-5.86346,-8.06683,29770.9,1,-2,0,0.4
0.035,0.575,479.43,-6.27971,-7.75529,31034.1,1,-2,0,0.4
0.035,0.585,485.946,-6.63745,-7.44536,32160.7,1,-2,0,0.4
0.035,0.595,492.235,-6.94971,-7.14697,33185.1,1,-2,0,0.4
0.035,0.605,498.605,-7.22177,-6.86311,34142,1,-2,0,0.4
0.035,0.615,505.033,-7.46025,-6.59707,35039.5,1,-2,0,0.4
0.035,0.625,511.517,-7.66856,-6.34978,35889,1,-2,0,0.4
0.035,0.635,517.952,-7.85083,-6.12217,36692.1,1,-2,0,0.4
0.035,0.645,524.288,-8.00966,-5.91421,37452.1,1,-2,0,0.4
0.035,0.655,530.498,-8.14732,-5.72511,38172.3,1,-2,0,0.4
