x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.005,0.355,5.76935,7.29391,-5.86945,66.6265,1,-2,0,0.4
0.005,0.365,8.48274,8.23224,-6.60551,83.7177,1,-2,0,0.4
0.005,0.375,11.9368,8.92184,-6.94556,95.1652,1,-2,0,0.4
0.005,0.385,16.2091,9.37385,-7.08436,105.018,1,-2,0,0.4
0.005,0.395,21.3248,9.64868,-7.0914,117.031,1,-2,0,0.4
0.005,0.405,27.3243,9.80768,-6.99662,134.011,1,-2,0,0.4
0.005,0.415,34.2769,9.89661,-6.82257,157.712,1,-2,0,0.4
0.005,0.425,42.2231,9.94533,-6.59227,188.93,1,-2,0,0.4
0.005,0.435,51.1045,9.97175,-6.32756,227.711,1,-2,0,0.4
0.005,0.445,60.7126,9.98595,-6.04751,273.398,1,-2,0,0.4
0.005,0.455,70.6551,9.99348,-5.76897,324.423,1,-2,0,0.4
0.005,0.465,80.3261,9.9973,-5.50859,377.793,1,-2,0,0.4
0.005,0.475,88.8842,9.99908,-5.28521,428.396,1,-2,0,0.4
0.005,0.485,95.3312,9.99977,-5.11983,468.938,1,-2,0,0.4
0.005,0.495,98.9297,9.99997,-5.02769,492.7,1,-2,0,0.4
0.005,0.505,100,10,-5,500,1,-2,0,0.4
0.005,0.515,100,10,-5,500,1,-2,0,0.4
0.005,0.525,100,10,-5,500,1,-2,0,0.4
0.005,0.535,100,10,-5,500,1,-2,0,0.4
0.005,0.545,100,10,-5,500,1,-2,0,0.4
0.005,0.555,100,10,-5,500,1,-2,0,0.4
0.005,0.565,100,10,-5,500,1,-2,0,0.4
0.005,0.575,100,10,-5,500,1,-2,0,0.4
0.005,0.585,100,10,-5,500,1,-2,0,0.4
0.005,0.595,100,10,-5,500,1,-2,0,0.4
0.005,0.605,100,10,-5,500,1,-2,0,0.4
0.005,0.615,100,10,-5,500,1,-2,0,0.4
0.005,0.625,100,10,-5,500,1,-2,0,0.4
0.005,0.635,100,10,-5,500,1,-2,0,0.4
0.005,0.645,100,10,-5,500,1,-2,0,0.4
0.005,0.655,100,10,-5,500,1,-2,0,0.4
0.005,0.665,100,10,-5,500,1,-2,0,0.4
0.005,0.675,100,10,-5,500,1,-2,0,0.4
0.005,0.685,100,10,-5,500,1,-2,0,0.4
0.005,0.695,100,10,-5,500,1,-2,0,0.4
0.005,0.705,100,10,-5,500,1,-2,0,0.4
0.005,0.715,100,10,-5,500,1,-2,0,0.4
0.005,0.725,100,10,-5,500,1,-2,0,0.4
0.005,0.735,100,10,-5,500,1,-2,0,0.4
0.005,0.745,100,10,-5,500,1,-2,0,0.4
0.005,0.755,100,10,-5,500,1,-2,0,0.4
0.005,0.765,100,10,-5,500,1,-2,0,0.4
0.005,0.775,100,10,-5,500,1,-2,0,0.4
0.005,0.785,100,10,-5,500,1,-2,0,0.4
0.005,0.795,100,10,-5,500,1,-2,0,0.4
0.005,0.805,100,10,-5,500,1,-2,0,0.4
0.005,0.815,100,10,-5,500,1,-2,0,0.4
0.005,0.825,100,10,-5,500,1,-2,0,0.4
0.005,0.835,100,10,-5,500,1,-2,0,0.4
0.005,0.845,100,10,-5,500,1,-2,0,0.4
0.005,0.855,100,10,-5,500,1,-2,0,0.4
0.005,0.865,100,10,-5,500,1,-2,0,0.4
0.005,0.875,100,10,-5,500,1,-2,0,0.4
0.005,0.885,100,10,-5,500,1,-2,0,0.4
0.005,0.895,100,10,-5,500,1,-2,0,0.4
0.005,0.905,100,10,-5,500,1,-2,0,0.4
0.005,0.915,100,10,-5,500,1,-2,0,0.4
0.005,0.925,100,10,-5,500,1,-2,0,0.4
0.005,0.935,100,10,-5,500,1,-2,0,0.4
0.005,0.945,100,10,-5,500,1,-2,0,0.4
0.005,0.955,100,10,-5,500,1,-2,0,0.4
0.005,0.965,100,10,-5,500,1,-2,0,0.4
0.005,0.975,100,10,-5,500,1,-2,0,0.4
0.005,0.985,100,10,-5,500,1,-2,0,0.4
0.005,0.995,100,10,-5,500,1,-2,0,0.4
0.015,0.005,1,5,2,0.4,1,-2,0,0.4
0.015,0.015,1,5,2,0.4,1,-2,0,0.4
0.015,0.025,1,5,2,0.4,1,-2,0,0.4
0.015,0.035,1,5,2,0.4,1,-2,0,0.4
0.015,0.045,1,5,2,0.4,1,-2,0,0.4
0.015,0.055,1,5,2,0.4,1,-2,0,0.4
0.015,0.065,1,5,2,0.4,1,-2,0,0.4
0.015,0.075,1,5,2,0.4,1,-2,0,0.4
0.015,0.085,1,5,2,0.4,1,-2,0,0.4
0.015,0.095,1,5,2,0.4,1,-2,0,0.4
0.015,0.105,1,5,2,0.4,1,-2,0,0.4
0.015,0.115,1,5,2,0.4,1,-2,0,0.4
0.015,0.125,1,5,2,0.4,1,-2,0,0.4
0.015,0.135,1,5,2,0.4,1,-2,0,0.4
0.015,0.145,1,5,2,0.4,1,-2,0,0.4
0.015,0.155,1,5,2,0.4,1,-2,0,0.4
0.015,0.165,1,5,2,0.4,1,-2,0,0.4
0.015,0.175,1,5,2,0.4,1,-2,0,0.4
0.015,0.185,1,5,2,0.4,1,-2,0,0.4
0.015,0.195,1,5,2,0.4,1,-2,0,0.4
0.015,0.205,1,5,2,0.4,1,-2,0,0.4
0.015,0.215,1,5,2,0.4,1,-2,0,0.4
0.015,0.225,1,5,2,0.4,1,-2,0,0.4
0.015,0.235,1,5,2,0.4,1,-2,0,0.4
0.015,0.245,1,5,2,0.4,1,-2,0,0.4
0.015,0.255,1,5,2,0.4,1,-2,0,0.4
0.015,0.265,1,5,2,0.4,1,-2,0,0.4
0.015,0.275,1,5,2,0.4,1,-2,0,0.4
0.015,0.285,1,5,2,0.4,1,-2,0,0.4
0.015,0.295,1,5,2,0.4,1,-2,0,0.4
0.015,0.305,1,5,2,0.4,1,-2,0,0.4
0.015,0.315,1,5,2,0.4,1,-2,0,0.4
0.015,0.325,1.1246,5.00756,1.62243,1.01163,1,-2,0,0.4
0.015,0.335,2.00612,5.33085,-1.34097,13.5949,1,-2,0,0.4
0.015,0.345,3.62908,6.22484,-4.29846,41.2812,1,-2,0,0.4
0.015,0.355,5.76935,7.29391,-5.86945,66.6265,1,-2,0,0.4
0.015,0.365,8.48274,8.23224,-6.60551,83.7177,1,-2,0,0.4
0.015,0.375,11.9368,8.92184,-6.94556,95.1652,1,-2,0,0.4
0.015,0.385,16.2091,9.37385,-7.08436,105.018,1,-2,0,0.4
0.015,0.395,21.3248,9.64868,-7.0914,117.031,1,-2,0,0.4
0.015,0.405,27.3243,9.80768,-6.99662,134.011,1,-2,0,0.4
0.015,0.415,34.2769,9.89661,-6.82257,157.712,1,-2,0,0.4
0.015,0.425,42.2231,9.94533,-6.59227,188.93,1,-2,0,0.4
0.015,0.435,51.1045,9.97175,-6.32756,227.711,1,-2,0,0.4
0.015,0.445,60.7126,9.98595,-6.04751,273.398,1,-2,0,0.4
0.015,0.455,70.6551,9.99348,-5.76897,324.423,1,-2,0,0.4
0.015,0.465,80.3261,9.9973,-5.50859,377.793,1,-2,0,0.4
0.015,0.475,88.8842,9.99908,-5.28521,428.396,1,-2,0,0.4
0.015,0.485,95.3312,9.99977,-5.11983,468.938,1,-2,0,0.4
0.015,0.495,98.9297,9.99997,-5.02769,492.7,1,-2,0,0.4
0.015,0.505,100,10,-5,500,1,-2,0,0.4
0.015,0.515,100,10,-5,500,1,-2,0,0.4
0.015,0.525,100,10,-5,500,1,-2,0,0.4
0.015,0.535,100,10,-5,500,1,-2,0,0.4
0.015,0.545,100,10,-5,500,1,-2,0,0.4
0.015,0.555,100,10,-5,500,1,-2,0,0.4
0.015,0.565,100,10,-5,500,1,-2,0,0.4
0.015,0.575,100,10,-5,500,1,-2,0,0.4
0.015,0.585,100,10,-5,500,1,-2,0,0.4
0.015,0.595,100,10,-5,500,1,-2,0,0.4
0.015,0.605,100,10,-5,500,1,-2,0,0.4
0.015,0.615,100,10,-5,500,1,-2,0,0.4
0.015,0.625,100,10,-5,500,1,-2,0,0.4
0.015,0.635,100,10,-5,500,1,-2,0,0.4
0.015,0.645,100,10,-5,500,1,-2,0,0.4
0.015,0.655,100,10,-5,500,1,-2,0,0.4
0.015,0.665,100,10,-5,500,1,-2,0,0.4
0.015,0.675,100,10,-5,500,1,-2,0,0.4
0.015,0.685,100,10,-5,500,1,-2,0,0.4
0.015,0.695,100,10,-5,500,1,-2,0,0.4
0.015,0.705,100,10,-5,500,1,-2,0,0.4
0.015,0.715,100,10,-5,500,1,-2,0,0.4
0.015,0.725,100,10,-5,500,1,-2,0,0.4
0.015,0.735,100,10,-5,500,1,-2,0,0.4
0.015,0.745,100,10,-5,500,1,-2,0,0.4
0.015,0.755,100,10,-5,500,1,-2,0,0.4
0.015,0.765,100,10,-5,500,1,-2,0,0.4
0.015,0.775,100,10,-5,500,1,-2,0,0.4
0.015,0.785,100,10,-5,500,1,-2,0,0.4
0.015,0.795,100,10,-5,500,1,-2,0,0.4
0.015,0.805,100,10,-5,500,1,-2,0,0.4
0.015,0.815,100,10,-5,500,1,-2,0,0.4
0.015,0.825,100,10,-5,500,1,-2,0,0.4
0.015,0.835,100,10,-5,500,1,-2,0,0.4
0.015,0.845,100,10,-5,500,1,-2,0,0.4
0.015,0.855,100,10,-5,500,1,-2,0,0.4
0.015,0.865,100,10,-5,500,1,-2,0,0.4
0.015,0.875,100,10,-5,500,1,-2,0,0.4
0.015,0.885,100,10,-5,500,1,-2,0,0.4
0.015,0.895,100,10,-5,500,1,-2,0,0.4
0.015,0.905,100,10,-5,500,1,-2,0,0.4
0.015,0.915,100,10,-5,500,1,-2,0,0.4
0.015,0.925,100,10,-5,500,1,-2,0,0.4
0.015,0.935,100,10,-5,500,1,-2,0,0.4
0.015,0.945,100,10,-5,500,1,-2,0,0.4
0.015,0.955,100,10,-5,500,1,-2,0,0.4
0.015,0.965,100,10,-5,500,1,-2,0,0.4
0.015,0.975,100,10,-5,500,1,-2,0,0.4
0.015,0.985,100,10,-5,500,1,-2,0,0.4
0.015,0.995,100,10,-5,500,1,-2,0,0.4
0.025,0.005,1,5,2,0.4,1,-2,0,0.4
0.025,0.015,1,5,2,0.4,1,-2,0,0.4
0.025,0.025,1,5,2,0.4,1,-2,0,0.4
0.025,0.035,1,5,2,0.4,1,-2,0,0.4
0.025,0.045,1,5,2,0.4,1,-2,0,0.4
0.025,0.055,1,5,2,0.4,1,-2,0,0.4
0.025,0.065,1,5,2,0.4,1,-2,0,0.4
0.025,0.075,1,5,2,0.4,1,-2,0,0.4
0.025,0.085,1,5,2,0.4,1,-2,0,0.4
0.025,0.095,1,5,2,0.4,1,-2,0,0.4
0.025,0.105,1,5,2,0.4,1,-2,0,0.4
0.025,0.115,1,5,2,0.4,1,-2,0,0.4
0.025,0.125,1,5,2,0.4,1,-2,0,0.4
0.025,0.135,1,5,2,0.4,1,-2,0,0.4
0.025,0.145,1,5,2,0.4,1,-2,0,0.4
0.025,0.155,1,5,2,0.4,1,-2,0,0.4
0.025,0.165,1,5,2,0.4,1,-2,0,0.4
0.025,0.175,1,5,2,0.4,1,-2,0,0.4
0.025,0.185,1,5,2,0.4,1,-2,0,0.4
0.025,0.195,1,5,2,0.4,1,-2,0,0.4
0.025,0.205,1,5,2,0.4,1,-2,0,0.4
0.025,0.215,1,5,2,0.4,1,-2,0,0.4
0.025,0.225,1,5,2,0.4,1,-2,0,0.4
0.025,0.235,1,5,2,0.4,1,-2,0,0.4
0.025,0.245,1,5,2,0.4,1,-2,0,0.4
0.025,0.255,1,5,2,0.4,1,-2,0,0.4
0.025,0.265,1,5,2,0.4,1,-2,0,0.4
0.025,0.275,1,5,2,0.4,1,-2,0,0.4
0.025,0.285,1,5,2,0.4,1,-2,0,0.4
0.025,0.295,1,5,2,0.4,1,-2,0,0.4
0.025,0.305,1,5,2,0.4,1,-2,0,0.4
0.025,0.315,1,5,2,0.4,1,-2,0,0.4
0.025,0.325,1.1246,5.00756,1.62243,1.01163,1,-2,0,0.4
0.025,0.335,2.00612,5.33085,-1.34097,13.5949,1,-2,0,0.4
0.025,0.345,3.62908,6.22484,-4.29846,41.2812,1,-2,0,0.4
0.025,0.355,5.76935,7.29391,-5.86945,66.6265,1,-2,0,0.4
0.025,0.365,8.48274,8.23224,-6.60551,83.7177,1,-2,0,0.4
0.025,0.375,11.9368,8.92184,-6.94556,95.1652,1,-2,0,0.4
0.025,0.385,16.2091,9.37385,-7.08436,105.018,1,-2,0,0.4
0.025,0.395,21.3248,9.64868,-7.0914,117.031,1,-2,0,0.4
0.025,0.405,27.3243,9.80768,-6.99662,134.011,1,-2,0,0.4
0.025,0.415,34.2769,9.89661,-6.82257,157.712,1,-2,0,0.4
0.025,0.425,42.2231,9.94533,-6.59227,188.93,1,-2,0,0.4
0.025,0.435,51.1045,9.97175,-6.32756,227.711,1,-2,0,0.4
0.025,0.445,60.7126,9.98595,-6.04751,273.398,1,-2,0,0.4
0.025,0.455,70.6551,9.99348,-5.76897,324.423,1,-2,0,0.4
0.025,0.465,80.3261,9.9973,-5.50859,377.793,1,-2,0,0.4
0.025,0.475,88.8842,9.99908,-5.28521,428.396,1,-2,0,0.4
0.025,0.485,95.3312,9.99977,-5.11983,468.938,1,-2,0,0.4
0.025,0.495,98.9297,9.99997,-5.02769,492.7,1,-2,0,0.4
0.025,0.505,100,10,-5,500,1,-2,0,0.4
0.025,0.515,100,10,-5,500,1,-2,0,0.4
0.025,0.525,100,10,-5,500,1,-2,0,0.4
0.025,0.535,100,10,-5,500,1,-2,0,0.4
0.025,0.545,100,10,-5,500,1,-2,0,0.4
0.025,0.555,100,10,-5,500,1,-2,0,0.4
0.025,0.565,100,10,-5,500,1,-2,0,0.4
0.025,0.575,100,10,-5,500,1,-2,0,0.4
0.025,0.585,100,10,-5,500,1,-2,0,0.4
0.025,0.595,100,10,-5,500,1,-2,0,0.4
0.025,0.605,100,10,-5,500,1,-2,0,0.4
0.025,0.615,100,10,-5,500,1,-2,0,0.4
0.025,0.625,100,10,-5,500,1,-2,0,0.4
0.025,0.635,100,10,-5,500,1,-2,0,0.4
0.025,0.645,100,10,-5,500,1,-2,0,0.4
0.025,0.655,100,10,-5,500,1,-2,0,0.4
0.025,0.665,100,10,-5,500,1,-2,0,0.4
0.025,0.675,100,10,-5,500,1,-2,0,0.4
0.025,0.685,100,10,-5,500,1,-2,0,0.4
0.025,0.695,100,10,-5,500,1,-2,0,0.4
0.025,0.705,100,10,-5,500,1,-2,0,0.4
0.025,0.715,100,10,-5,500,1,-2,0,0.4
0.025,0.725,100,10,-5,500,1,-2,0,0.4
0.025,0.735,100,10,-5,500,1,-2,0,0.4
0.025,0.745,100,10,-5,500,1,-2,0,0.4
0.025,0.755,100,10,-5,500,1,-2,0,0.4
0.025,0.765,100,10,-5,500,1,-2,0,0.4
0.025,0.775,100,10,-5,500,1,-2,0,0.4
0.025,0.785,100,10,-5,500,1,-2,0,0.4
0.025,0.795,100,10,-5,500,1,-2,0,0.4
0.025,0.805,100,10,-5,500,1,-2,0,0.4
0.025,0.815,100,10,-5,500,1,-2,0,0.4
0.025,0.825,100,10,-5,500,1,-2,0,0.4
0.025,0.835,100,10,-5,500,1,-2,0,0.4
0.025,0.845,100,10,-5,500,1,-2,0,0.4
0.025,0.855,100,10,-5,500,1,-2,0,0.4
0.025,0.865,100,10,-5,500,1,-2,0,0.4
0.025,0.875,100,10,-5,500,1,-2,0,0.4
0.025,0.885,100,10,-5,500,1,-2,0,0.4
0.025,0.895,100,10,-5,500,1,-2,0,0.4
0.025,0.905,100,10,-5,500,1,-2,0,0.4
0.025,0.915,100,10,-5,500,1,-2,0,0.4
0.025,0.925,100,10,-5,500,1,-2,0,0.4
0.025,0.935,100,10,-5,500,1,-2,0,0.4
0.025,0.945,100,10,-5,500,1,-2,0,0.4
0.025,0.955,100,10,-5,500,1,-2,0,0.4
0.025,0.965,100,10,-5,500,1,-2,0,0.4
0.025,0.975,100,10,-5,500,1,-2,0,0.4
0.025,0.985,100,10,-5,500,1,-2,0,0.4
0.025,0.995,100,10,-5,500,1,-2,0,0.4
0.035,0.005,1,5,2,0.4,1,-2,0,0.4
0.035,0.015,1,5,2,0.4,1,-2,0,0.4
0.035,0.025,1,5,2,0.4,1,-2,0,0.4
0.035,0.035,1,5,2,0.4,1,-2,0,0.4
0.035,0.045,1,5,2,0.4,1,-2,0,0.4
0.035,0.055,1,5,2,0.4,1,-2,0,0.4
0.035,0.065,1,5,2,0.4,1,-2,0,0.4
0.035,0.075,1,5,2,0.4,1,-2,0,0.4
0.035,0.085,1,5,2,0.4,1,-2,0,0.4
0.035,0.095,1,5,2,0.4,1,-2,0,0.4
0.035,0.105,1,5,2,0.4,1,-2,0,0.4
0.035,0.115,1,5,2,0.4,1,-2,0,0.4
0.035,0.125,1,5,2,0.4,1,-2,0,0.4
0.035,0.135,1,5,2,0.4,1,-2,0,0.4
0.035,0.145,1,5,2,0.4,1,-2,0,0.4
0.035,0.155,1,5,2,0.4,1,-2,0,0.4
0.035,0.165,1,5,2,0.4,1,-2,0,0.4
0.035,0.175,1,5,2,0.4,1,-2,0,0.4
0.035,0.185,1,5,2,0.4,1,-2,0,0.4
0.035,0.195,1,5,2,0.4,1,-2,0,0.4
0.035,0.205,1,5,2,0.4,1,-2,0,0.4
0.035,0.215,1,5,2,0.4,1,-2,0,0.4
0.035,0.225,1,5,2,0.4,1,-2,0,0.4
0.035,0.235,1,5,2,0.4,1,-2,0,0.4
0.035,0.245,1,5,2,0.4,1,-2,0,0.4
0.035,0.255,1,5,2,0.4,1,-2,0,0.4
0.035,0.265,1,5,2,0.4,1,-2,0,0.4
0.035,0.275,1,5,2,0.4,1,-2,0,0.4
0.035,0.285,1,5,2,0.4,1,-2,0,0.4
0.035,0.295,1,5,2,0.4,1,-2,0,0.4
0.035,0.305,1,5,2,0.4,1,-2,0,0.4
0.035,0.315,1,5,2,0.4,1,-2,0,0.4
0.035,0.325,1.1246,5.00756,1.62243,1.01163,1,-2,0,0.4
0.035,0.335,2.00612,5.33085,-1.34097,13.5949,1,-2,0,0.4
0.035,0.345,3.62908,6.22484,-4.29846,41.2812,1,-2,0,0.4
0.035,0.355,5.76935,7.29391,-5.86945,66.6265,1,-2,0,0.4
0.035,0.365,8.48274,8.23224,-6.60551,83.7177,1,-2,0,0.4
0.035,0.375,11.9368,8.92184,-6.94556,95.1652,1,-2,0,0.4
0.035,0.385,16.2091,9.37385,-7.08436,105.018,1,-2,0,0.4
0.035,0.395,21.3248,9.64868,-7.0914,117.031,1,-2,0,0.4
0.035,0.405,27.3243,9.80768,-6.99662,134.011,1,-2,0,0.4
0.035,0.415,34.2769,9.89661,-6.82257,157.712,1,-2,0,0.4
0.035,0.425,42.2231,9.94533,-6.59227,188.93,1,-2,0,0.4
0.035,0.435,51.1045,9.97175,-6.32756,227.711,1,-2,0,0.4
0.035,0.445,60.7126,9.98595,-6.04751,273.398,1,-2,0,0.4
0.035,0.455,70.6551,9.99348,-5.76897,324.423,1,-2,0,0.4
0.035,0.465,80.3261,9.9973,-5.50859,377.793,1,-2,0,0.4
0.035,0.475,88.8842,9.99908,-5.28521,428.396,1,-2,0,0.4
0.035,0.485,95.3312,9.99977,-5.11983,468.938,1,-2,0,0.4
0.035,0.495,98.9297,9.99997,-5.02769,492.7,1,-2,0,0.4
0.035,0.505,100,10,-5,500,1,-2,0,0.4
0.035,0.515,100,10,-5,500,1,-2,0,0.4
0.035,0.525,100,10,-5,500,1,-2,0,0.4
0.035,0.535,100,10,-5,500,1,-2,0,0.4
0.035,0.545,100,10,-5,500,1,-2,0,0.4
0.035,0.555,100,10,-5,500,1,-2,0,0.4
0.035,0.565,100,10,-5,500,1,-2,0,0.4
0.035,0.575,100,10,-5,500,1,-2,0,0.4
0.035,0.585,100,10,-5,500,1,-2,0,0.4
0.035,0.595,100,10,-5,500,1,-2,0,0.4
0.035,0.605,100,10,-5,500,1,-2,0,0.4
0.035,0.615,100,10,-5,500,1,-2,0,0.4
0.035,0.625,100,10,-5,500,1,-2,0,0.4
0.035,0.635,100,10,-5,500,1,-2,0,0.4
0.035,0.645,100,10,-5,500,1,-2,0,0.4
0.035,0.655,100,10,-5,500,1,-2,0,0.4
0.035,0.665,100,10,-5,500,1,-2,0,0.4
0.035,0.675,100,10,-5,500,1,-2,0,0.4
0.035,0.685,100,10,-5,500,1,-2,0,0.4
0.035,0.695,100,10,-5,500,1,-2,0,0.4
0.035,0.705,100,10,-5,500,1,-2,0,0.4
0.035,0.715,100,10,-5,500,1,-2,0,0.4
0.035,0.725,100,10,-5,500,1,-2,0,0.4
0.035,0.735,100,10,-5,500,1,-2,0,0.4
0.035,0.745,100,10,-5,500,1,-2,0,0.4
0.035,0.755,100,10,-5,500,1,-2,0,0.4
0.035,0.765,100,10,-5,500,1,-2,0,0.4
0.035,0.775,100,10,-5,500,1,-2,0,0.4
0.035,0.785,100,10,-5,500,1,-2,0,0.4
0.035,0.795,100,10,-5,500,1,-2,0,0.4
0.035,0.805,100,10,-5,500,1,-2,0,0.4
0.035,0.815,100,10,-5,500,1,-2,0,0.4
0.035,0.825,100,10,-5,500,1,-2,0,0.4
0.035,0.835,100,10,-5,500,1,-2,0,0.4
0.035,0.845,100,10,-5,500,1,-2,0,0.4
0.035,0.855,100,10,-5,500,1,-2,0,0.4
0.035,0.865,100,10,-5,500,1,-2,0,0.4
0.035,0.875,100,10,-5,500,1,-2,0,0.4
0.035,0.885,100,10,-5,500,1,-2,0,0.4
0.035,0.895,100,10,-5,500,1,-2,0,0.4
0.035,0.905,100,10,-5,500,1,-2,0,0.4
0.035,0.915,100,10,-5,500,1,-2,0,0.4
0.035,0.925,100,10,-5,500,1,-2,0,0.4
0.035,0.935,100,10,-5,500,1,-2,0,0.4
0.035,0.945,100,10,-5,500,1,-2,0,0.4
0.035,0.955,100,10,-5,500,1,-2,0,0.4
0.035,0.965,100,10,-5,500,1,-2,0,0.4
0.035,0.975,100,10,-5,500,1,-2,0,0.4
0.035,0.985,100,10,-5,500,1,-2,0,0.4
0.035,0.995,100,10,-5,500,1,-2,0,0.4
0.045,0.005,1,5,2,0.4,1,-2,0,0.4
0.045,0.015,1,5,2,0.4,1,-2,0,0.4
0.045,0.025,1,5,2,0.4,1,-2,0,0.4
0.045,0.035,1,5,2,0.4,1,-2,0,0.4
0.045,0.045,1,5,2,0.4,1,-2,0,0.4
0.045,0.055,1,5,2,0.4,1,-2,0,0.4
0.045,0.065,1,5,2,0.4,1,-2,0,0.4
0.045,0.075,1,5,2,0.4,1,-2,0,0.4
0.045,0.085,1,5,2,0.4,1,-2,0,0.4
0.045,0.095,1,5,2,0.4,1,-2,0,0.4
0.045,0.105,1,5,2,0.4,1,-2,0,0.4
0.045,0.115,1,5,2,0.4,1,-2,0,0.4
0.045,0.125,1,5,2,0.4,1,-2,0,0.4
0.045,0.135,1,5,2,0.4,1,-2,0,0.4
0.045,0.145,1,5,2,0.4,1,-2,0,0.4
0.045,0.155,1,5,2,0.4,1,-2,0,0.4
0.045,0.165,1,5,2,0.4,1,-2,0,0.4
0.045,0.175,1,5,2,0.4,1,-2,0,0.4
0.045,0.185,1,5,2,0.4,1,-2,0,0.4
0.045,0.195,1,5,2,0.4,1,-2,0,0.4
0.045,0.205,1,5,2,0.4,1,-2,0,0.4
0.045,0.215,1,5,2,0.4,1,-2,0,0.4
0.045,0.225,1,5,2,0.4,1,-2,0,0.4
0.045,0.235,1,5,2,0.4,1,-2,0,0.4
0.045,0.245,1,5,2,0.4,1,-2,0,0.4
0.045,0.255,1,5,2,0.4,1,-2,0,0.4
0.045,0.265,1,5,2,0.4,1,-2,0,0.4
0.045,0.275,1,5,2,0.4,1,-2,0,0.4
0.045,0.285,1,5,2,0.4,1,-2,0,0.4
0.045,0.295,1,5,2,0.4,1,-2,0,0.4
0.045,0.305,1,5,2,0.4,1,-2,0,0.4
0.045,0.315,1,5,2,0.4,1,-2,0,0.4
0.045,0.325,1.1246,5.00756,1.62243,1.01163,1,-2,0,0.4
0.045,0.335,2.00612,5.33085,-1.34097,13.5949,1,-2,0,0.4
0.045,0.345,3.62908,6.22484,-4.29846,41.2812,1,-2,0,0.4
0.045,0.355,5.76935,7.29391,-5.86945,66.6265,1,-2,0,0.4
0.045,0.365,8.48274,8.23224,-6.60551,83.7177,1,-2,0,0.4
0.045,0.375,11.9368,8.92184,-6.94556,95.1652,1,-2,0,0.4
0.045,0.385,16.2091,9.37385,-7.08436,105.018,1,-2,0,0.4
0.045,0.395,21.3248,9.64868,-7.0914,117.031,1,-2,0,0.4
0.045,0.405,27.3243,9.80768,-6.99662,134.011,1,-2,0,0.4
0.045,0.415,34.2769,9.89661,-6.82257,157.712,1,-2,0,0.4
0.045,0.425,42.2231,9.94533,-6.59227,188.93,1,-2,0,0.4
0.045,0.435,51.1045,9.97175,-6.32756,227.711,1,-2,0,0.4
0.045,0.445,60.7126,9.98595,-6.04751,273.398,1,-2,0,0.4
0.045,0.455,70.6551,9.99348,-5.76897,324.423,1,-2,0,0.4
0.045,0.465,80.3261,9.9973,-5.50859,377.793,1,-2,0,0.4
0.045,0.475,88.8842,9.99908,-5.28521,428.396,1,-2,0,0.4
0.045,0.485,95.3312,9.99977,-5.11983,468.938,1,-2,0,0.4
0.045,0.495,98.9297,9.99997,-5.02769,492.7,1,-2,0,0.4
0.045,0.505,100,10,-5,500,1,-2,0,0.4
0.045,0.515,100,10,-5,500,1,-2,0,0.4
0.045,0.525,100,10,-5,500,1,-2,0,0.4
0.045,0.535,100,10,-5,500,1,-2,0,0.4
0.045,0.545,100,10,-5,500,1,-2,0,0.4
