x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.005,0.915,706.363,-14.9972,2.84901,170.456,1,-2,0,0.4
0.005,0.925,745.532,-14.9978,2.86929,179.953,1,-2,0,0.4
0.005,0.935,781.85,-14.9983,2.88784,188.965,1,-2,0,0.4
0.005,0.945,815.038,-14.9987,2.90464,197.392,1,-2,0,0.4
0.005,0.955,844.934,-14.999,2.91969,205.164,1,-2,0,0.4
0.005,0.965,871.488,-14.9993,2.93305,212.231,1,-2,0,0.4
0.005,0.975,894.745,-14.9995,2.94477,218.567,1,-2,0,0.4
0.005,0.985,914.83,-14.9996,2.95496,224.167,1,-2,0,0.4
0.005,0.995,931.931,-14.9997,2.9637,229.044,1,-2,0,0.4
0.015,0.005,26.6449,2.57647,-5.70228,401.088,1,-2,0,0.4
0.015,0.015,26.7372,2.52909,-5.58583,396.14,1,-2,0,0.4
0.015,0.025,26.841,2.48001,-5.46962,391.141,1,-2,0,0.4
0.015,0.035,26.9561,2.4293,-5.35367,386.091,1,-2,0,0.4
0.015,0.045,27.0823,2.37702,-5.23798,380.985,1,-2,0,0.4
0.015,0.055,27.2193,2.32321,-5.12258,375.824,1,-2,0,0.4
0.015,0.065,27.3667,2.26796,-5.00747,370.605,1,-2,0,0.4
0.015,0.075,27.524,2.21132,-4.89268,365.327,1,-2,0,0.4
0.015,0.085,27.6906,2.15337,-4.77822,359.987,1,-2,0,0.4
0.015,0.095,27.866,2.0942,-4.66411,354.585,1,-2,0,0.4
0.015,0.105,28.0494,2.03387,-4.55034,349.12,1,-2,0,0.4
0.015,0.115,28.2399,1.97248,-4.43694,343.59,1,-2,0,0.4
0.015,0.125,28.4366,1.9101,-4.3239,337.995,1,-2,0,0.4
0.015,0.135,28.6384,1.84682,-4.21125,332.335,1,-2,0,0.4
0.015,0.145,28.844,1.78274,-4.09897,326.609,1,-2,0,0.4
0.015,0.155,29.0523,1.71795,-3.98708,320.818,1,-2,0,0.4
0.015,0.165,29.2632,1.65255,-3.87534,314.987,1,-2,0,0.4
0.015,0.175,29.4749,1.58663,-3.76382,309.109,1,-2,0,0.4
0.015,0.185,29.6843,1.5203,-3.65268,303.167,1,-2,0,0.4
0.015,0.195,29.8893,1.45372,-3.54189,297.162,1,-2,0,0.4
0.015,0.205,30.0882,1.38704,-3.43143,291.096,1,-2,0,0.4
0.015,0.215,30.2786,1.32039,-3.32129,284.973,1,-2,0,0.4
0.015,0.225,30.4585,1.25391,-3.21143,278.797,1,-2,0,0.4
0.015,0.235,30.6257,1.18774,-3.10179,272.574,1,-2,0,0.4
0.015,0.245,30.778,1.12201,-2.99233,266.309,1,-2,0,0.4
0.015,0.255,30.9135,1.05685,-2.88297,260.012,1,-2,0,0.4
0.015,0.265,31.0303,0.992368,-2.77362,253.692,1,-2,0,0.4
0.015,0.275,31.1268,0.928695,-2.66418,247.363,1,-2,0,0.4
0.015,0.285,31.2019,0.86594,-2.55453,241.038,1,-2,0,0.4
0.015,0.295,31.255,0.804208,-2.44453,234.734,1,-2,0,0.4
0.015,0.305,31.2857,0.743595,-2.33403,228.471,1,-2,0,0.4
0.015,0.315,31.2946,0.684183,-2.22286,222.27,1,-2,0,0.4
0.015,0.325,31.2825,0.626036,-2.11084,216.152,1,-2,0,0.4
0.015,0.335,31.251,0.569201,-1.99779,210.14,1,-2,0,0.4
0.015,0.345,31.2019,0.513696,-1.88355,204.256,1,-2,0,0.4
0.015,0.355,31.1372,0.459517,-1.76797,198.519,1,-2,0,0.4
0.015,0.365,31.058,0.406629,-1.65104,192.934,1,-2,0,0.4
0.015,0.375,30.964,0.354987,-1.53288,187.496,1,-2,0,0.4
0.015,0.385,30.8544,0.304543,-1.41371,182.194,1,-2,0,0.4
0.015,0.395,30.7283,0.255252,-1.29375,177.014,1,-2,0,0.4
0.015,0.405,30.5848,0.207065,-1.17323,171.949,1,-2,0,0.4
0.015,0.415,30.4238,0.159926,-1.05234,166.992,1,-2,0,0.4
0.015,0.425,30.2454,0.113769,-0.931246,162.142,1,-2,0,0.4
0.015,0.435,30.0502,0.0685078,-0.810112,157.402,1,-2,0,0.4
0.015,0.445,29.8393,0.0240302,-0.689093,152.775,1,-2,0,0.4
0.015,0.455,29.6143,-0.0198166,-0.568328,148.272,1,-2,0,0.4
0.015,0.465,29.3772,-0.0632212,-0.447544,143.919,1,-2,0,0.4
0.015,0.475,29.1338,-0.106428,-0.326865,139.743,1,-2,0,0.4
0.015,0.485,28.8916,-0.149761,-0.20691,135.773,1,-2,0,0.4
0.015,0.495,28.6581,-0.193873,-0.0879858,132.044,1,-2,0,0.4
0.015,0.505,28.4606,-0.242285,0.0300367,128.607,1,-2,0,0.4
0.015,0.515,28.2989,-0.294735,0.146376,125.417,1,-2,0,0.4
0.015,0.525,28.1741,-0.34924,0.259358,122.61,1,-2,0,0.4
0.015,0.535,28.0964,-0.406228,0.367845,120.268,1,-2,0,0.4
0.015,0.545,28.0661,-0.466391,0.470982,118.446,1,-2,0,0.4
0.015,0.555,28.0849,-0.530592,0.567979,117.2,1,-2,0,0.4
0.015,0.565,28.1516,-0.599824,0.65826,116.567,1,-2,0,0.4
0.015,0.575,28.2544,-0.675123,0.741627,116.562,1,-2,0,0.4
0.015,0.585,28.3643,-0.757525,0.818365,117.161,1,-2,0,0.4
0.015,0.595,28.4273,-0.848108,0.889229,118.303,1,-2,0,0.4
0.015,0.605,28.3575,-0.948297,0.9553,119.888,1,-2,0,0.4
0.015,0.615,28.0325,-1.06078,1.0178,121.797,1,-2,0,0.4
0.015,0.625,27.2978,-1.19158,1.07806,123.898,1,-2,0,0.4
0.015,0.635,25.993,-1.35388,1.13769,126.072,1,-2,0,0.4
0.015,0.645,24.0053,-1.57468,1.19931,128.238,1,-2,0,0.4
0.015,0.655,21.352,-1.90606,1.26813,130.4,1,-2,0,0.4
0.015,0.665,18.266,-2.44308,1.35517,132.698,1,-2,0,0.4
0.015,0.675,15.2361,-3.34201,1.48202,135.39,1,-2,0,0.4
0.015,0.685,12.9354,-4.78965,1.68121,138.677,1,-2,0,0.4
0.015,0.695,12.0221,-6.82497,1.97575,142.279,1,-2,0,0.4
0.015,0.705,13.0336,-9.11499,2.33575,145.533,1,-2,0,0.4
0.015,0.715,16.577,-11.1308,2.66945,148.169,1,-2,0,0.4
0.015,0.725,23.5758,-12.5879,2.89191,150.129,1,-2,0,0.4
0.015,0.735,35.1981,-13.5234,2.983,150.468,1,-2,0,0.4
0.015,0.745,52.2822,-14.0946,2.97961,147.01,1,-2,0,0.4
0.015,0.755,74.9046,-14.4397,2.92596,138.922,1,-2,0,0.4
0.015,0.765,102.47,-14.6484,2.85438,128.043,1,-2,0,0.4
0.015,0.775,133.961,-14.775,2.78653,117.016,1,-2,0,0.4
0.015,0.785,168.268,-14.8526,2.7323,107.756,1,-2,0,0.4
0.015,0.795,204.357,-14.9011,2.69365,101.056,1,-2,0,0.4
0.015,0.805,241.441,-14.9321,2.66939,97.0425,1,-2,0,0.4
0.015,0.815,279.17,-14.9526,2.65787,95.6557,1,-2,0,0.4
0.015,0.825,317.667,-14.9663,2.6575,96.7864,1,-2,0,0.4
0.015,0.835,357.337,-14.9757,2.66651,100.247,1,-2,0,0.4
0.015,0.845,398.553,-14.9822,2.68274,105.742,1,-2,0,0.4
0.015,0.855,441.421,-14.9867,2.70393,112.899,1,-2,0,0.4
0.015,0.865,485.709,-14.9899,2.72802,121.317,1,-2,0,0.4
0.015,0.875,530.893,-14.9922,2.75338,130.611,1,-2,0,0.4
0.015,0.885,576.281,-14.994,2.7788,140.438,1,-2,0,0.4
0.015,0.895,621.118,-14.9953,2.80351,150.506,1,-2,0,0.4
0.015,0.905,664.677,-14.9964,2.82699,160.572,1,-2,0,0.4
0.015,0.915,706.315,-14.9972,2.84896,170.437,1,-2,0,0.4
0.015,0.925,745.502,-14.9978,2.86927,179.941,1,-2,0,0.4
0.015,0.935,781.832,-14.9983,2.88783,188.958,1,-2,0,0.4
0.015,0.945,815.027,-14.9987,2.90463,197.389,1,-2,0,0.4
0.015,0.955,844.928,-14.999,2.91968,205.162,1,-2,0,0.4
0.015,0.965,871.485,-14.9993,2.93304,212.23,1,-2,0,0.4
0.015,0.975,894.743,-14.9995,2.94477,218.566,1,-2,0,0.4
0.015,0.985,914.829,-14.9996,2.95496,224.167,1,-2,0,0.4
0.015,0.995,931.931,-14.9997,2.96369,229.044,1,-2,0,0.4
0.025,0.005,26.1353,2.66488,-5.69956,390.422,1,-2,0,0.4
0.025,0.015,26.22,2.61777,-5.58298,385.49,1,-2,0,0.4
0.025,0.025,26.3157,2.56896,-5.46662,380.507,1,-2,0,0.4
0.025,0.035,26.4222,2.5185,-5.3505,375.472,1,-2,0,0.4
0.025,0.045,26.5393,2.46646,-5.23464,370.383,1,-2,0,0.4
0.025,0.055,26.6666,2.41288,-5.11904,365.24,1,-2,0,0.4
0.025,0.065,26.8037,2.35785,-5.00373,360.039,1,-2,0,0.4
0.025,0.075,26.9501,2.30141,-4.88871,354.781,1,-2,0,0.4
0.025,0.085,27.1053,2.24366,-4.77399,349.463,1,-2,0,0.4
0.025,0.095,27.2686,2.18465,-4.65957,344.085,1,-2,0,0.4
0.025,0.105,27.4392,2.12447,-4.54547,338.645,1,-2,0,0.4
0.025,0.115,27.6163,2.0632,-4.43168,333.144,1,-2,0,0.4
0.025,0.125,27.7987,2.00092,-4.31821,327.581,1,-2,0,0.4
0.025,0.135,27.9855,1.93771,-4.20504,321.956,1,-2,0,0.4
0.025,0.145,28.1754,1.87366,-4.09217,316.27,1,-2,0,0.4
0.025,0.155,28.3669,1.80885,-3.97958,310.523,1,-2,0,0.4
0.025,0.165,28.5598,1.74338,-3.86707,304.736,1,-2,0,0.4
0.025,0.175,28.753,1.67734,-3.75457,298.916,1,-2,0,0.4
0.025,0.185,28.9427,1.61085,-3.64227,293.037,1,-2,0,0.4
0.025,0.195,29.127,1.54405,-3.53014,287.102,1,-2,0,0.4
0.025,0.205,29.304,1.4771,-3.41816,281.115,1,-2,0,0.4
0.025,0.215,29.4717,1.41012,-3.3063,275.081,1,-2,0,0.4
0.025,0.225,29.6278,1.34326,-3.1945,269.003,1,-2,0,0.4
0.025,0.235,29.7705,1.27666,-3.08272,262.89,1,-2,0,0.4
0.025,0.245,29.8978,1.21044,-2.97091,256.748,1,-2,0,0.4
0.025,0.255,30.008,1.14475,-2.85902,250.587,1,-2,0,0.4
0.025,0.265,30.0994,1.07971,-2.74699,244.416,1,-2,0,0.4
0.025,0.275,30.1711,1.01546,-2.63476,238.248,1,-2,0,0.4
0.025,0.285,30.2224,0.95212,-2.52225,232.098,1,-2,0,0.4
0.025,0.295,30.2528,0.889814,-2.4094,225.982,1,-2,0,0.4
0.025,0.305,30.2627,0.82865,-2.29612,219.916,1,-2,0,0.4
0.025,0.315,30.2528,0.768724,-2.18232,213.921,1,-2,0,0.4
0.025,0.325,30.2244,0.710111,-2.06788,208.015,1,-2,0,0.4
0.025,0.335,30.1789,0.652862,-1.9527,202.218,1,-2,0,0.4
0.025,0.345,30.1185,0.597,-1.83663,196.55,1,-2,0,0.4
0.025,0.355,30.0448,0.542514,-1.71958,191.026,1,-2,0,0.4
0.025,0.365,29.9589,0.489359,-1.60154,185.65,1,-2,0,0.4
0.025,0.375,29.8605,0.43747,-1.48261,180.419,1,-2,0,0.4
0.025,0.385,29.7488,0.386777,-1.36298,175.319,1,-2,0,0.4
0.025,0.395,29.6226,0.33721,-1.24281,170.34,1,-2,0,0.4
0.025,0.405,29.4811,0.288693,-1.1223,165.472,1,-2,0,0.4
0.025,0.415,29.3238,0.241143,-1.00158,160.711,1,-2,0,0.4
0.025,0.425,29.1508,0.194465,-0.880797,156.056,1,-2,0,0.4
0.025,0.435,28.963,0.148551,-0.760067,151.511,1,-2,0,0.4
0.025,0.445,28.7615,0.103288,-0.639529,147.082,1,-2,0,0.4
0.025,0.455,28.5487,0.058566,-0.519339,142.781,1,-2,0,0.4
0.025,0.465,28.3276,0.0142595,-0.399696,138.625,1,-2,0,0.4
0.025,0.475,28.1017,-0.029833,-0.280744,134.635,1,-2,0,0.4
0.025,0.485,27.8755,-0.0740632,-0.162311,130.849,1,-2,0,0.4
0.025,0.495,27.6625,-0.119696,-0.0446236,127.321,1,-2,0,0.4
0.025,0.505,27.494,-0.170304,0.0721281,124.064,1,-2,0,0.4
0.025,0.515,27.3529,-0.223254,0.186899,121.072,1,-2,0,0.4
0.025,0.525,27.2508,-0.278617,0.298012,118.465,1,-2,0,0.4
0.025,0.535,27.1945,-0.336696,0.404367,116.318,1,-2,0,0.4
0.025,0.545,27.1857,-0.398113,0.505065,114.692,1,-2,0,0.4
0.025,0.555,27.2278,-0.463693,0.599326,113.64,1,-2,0,0.4
0.025,0.565,27.32,-0.534368,0.686626,113.199,1,-2,0,0.4
0.025,0.575,27.4505,-0.611088,0.766853,113.38,1,-2,0,0.4
0.025,0.585,27.5893,-0.694772,0.840396,114.158,1,-2,0,0.4
0.025,0.595,27.682,-0.786372,0.908097,115.471,1,-2,0,0.4
0.025,0.605,27.6416,-0.88722,0.971097,117.226,1,-2,0,0.4
0.025,0.615,27.3446,-1.00002,1.03066,119.308,1,-2,0,0.4
0.025,0.625,26.6356,-1.13101,1.08816,121.594,1,-2,0,0.4
0.025,0.635,25.3537,-1.29404,1.14535,123.972,1,-2,0,0.4
0.025,0.645,23.3879,-1.51754,1.20516,126.361,1,-2,0,0.4
0.025,0.655,20.7611,-1.85656,1.27332,128.759,1,-2,0,0.4
0.025,0.665,17.7169,-2.41155,1.36168,131.286,1,-2,0,0.4
0.025,0.675,14.7586,-3.34575,1.49291,134.193,1,-2,0,0.4
0.025,0.685,12.5658,-4.84672,1.70021,137.662,1,-2,0,0.4
0.025,0.695,11.7834,-6.9328,2.004,141.35,1,-2,0,0.4
0.025,0.705,12.9332,-9.23893,2.36762,144.567,1,-2,0,0.4
0.025,0.715,16.6236,-11.2344,2.69502,147.076,1,-2,0,0.4
0.025,0.725,23.7791,-12.6597,2.90505,148.767,1,-2,0,0.4
0.025,0.735,35.539,-13.5693,2.98388,148.622,1,-2,0,0.4
0.025,0.745,52.6723,-14.1233,2.97233,144.543,1,-2,0,0.4
0.025,0.755,75.2261,-14.4575,2.91465,136.093,1,-2,0,0.4
0.025,0.765,102.636,-14.6592,2.8428,125.315,1,-2,0,0.4
0.025,0.775,133.968,-14.7813,2.77698,114.763,1,-2,0,0.4
0.025,0.785,168.168,-14.8561,2.72541,106.099,1,-2,0,0.4
0.025,0.795,204.199,-14.903,2.68897,99.905,1,-2,0,0.4
0.025,0.805,241.24,-14.9332,2.66619,96.2413,1,-2,0,0.4
0.025,0.815,278.918,-14.9532,2.65558,95.0722,1,-2,0,0.4
0.025,0.825,317.365,-14.9667,2.6558,96.3413,1,-2,0,0.4
0.025,0.835,357.002,-14.9759,2.66523,99.9003,1,-2,0,0.4
0.025,0.845,398.216,-14.9823,2.6818,105.475,1,-2,0,0.4
0.025,0.855,441.113,-14.9868,2.70326,112.698,1,-2,0,0.4
0.025,0.865,485.448,-14.99,2.72757,121.171,1,-2,0,0.4
0.025,0.875,530.689,-14.9923,2.75308,130.508,1,-2,0,0.4
0.025,0.885,576.13,-14.994,2.77862,140.369,1,-2,0,0.4
0.025,0.895,621.012,-14.9953,2.80339,150.46,1,-2,0,0.4
0.025,0.905,664.606,-14.9964,2.82692,160.543,1,-2,0,0.4
0.025,0.915,706.269,-14.9972,2.84892,170.419,1,-2,0,0.4
0.025,0.925,745.473,-14.9978,2.86925,179.931,1,-2,0,0.4
0.025,0.935,781.815,-14.9983,2.88782,188.952,1,-2,0,0.4
0.025,0.945,815.017,-14.9987,2.90462,197.385,1,-2,0,0.4
0.025,0.955,844.922,-14.999,2.91968,205.16,1,-2,0,0.4
0.025,0.965,871.482,-14.9993,2.93304,212.229,1,-2,0,0.4
0.025,0.975,894.742,-14.9995,2.94477,218.566,1,-2,0,0.4
0.025,0.985,914.828,-14.9996,2.95496,224.166,1,-2,0,0.4
0.025,0.995,931.93,-14.9997,2.96369,229.044,1,-2,0,0.4
0.035,0.005,25.6339,2.75316,-5.69523,380.037,1,-2,0,0.4
0.035,0.015,25.711,2.7063,-5.5784,375.122,1,-2,0,0.4
0.035,0.025,25.7987,2.65774,-5.46177,370.158,1,-2,0,0.4
0.035,0.035,25.8966,2.60751,-5.34535,365.142,1,-2,0,0.4
0.035,0.045,26.0045,2.55569,-5.22916,360.074,1,-2,0,0.4
0.035,0.055,26.122,2.50232,-5.1132,354.951,1,-2,0,0.4
0.035,0.065,26.2488,2.44746,-4.99748,349.773,1,-2,0,0.4
0.035,0.075,26.3842,2.39119,-4.882,344.538,1,-2,0,0.4
0.035,0.085,26.5276,2.33357,-4.76677,339.246,1,-2,0,0.4
0.035,0.095,26.6784,2.27467,-4.65177,333.895,1,-2,0,0.4
0.035,0.105,26.8358,2.21458,-4.53701,328.486,1,-2,0,0.4
0.035,0.115,26.9987,2.15335,-4.42248,323.019,1,-2,0,0.4
0.035,0.125,27.1661,2.09108,-4.30816,317.493,1,-2,0,0.4
0.035,0.135,27.337,2.02783,-4.19404,311.909,1,-2,0,0.4
0.035,0.145,27.5098,1.96369,-4.08009,306.269,1,-2,0,0.4
0.035,0.155,27.6833,1.89873,-3.96627,300.574,1,-2,0,0.4
0.035,0.165,27.8572,1.83303,-3.85239,294.846,1,-2,0,0.4
0.035,0.175,28.0303,1.76672,-3.7383,289.092,1,-2,0,0.4
0.035,0.185,28.1989,1.69991,-3.62424,283.287,1,-2,0,0.4
0.035,0.195,28.3612,1.63277,-3.51018,277.436,1,-2,0,0.4
0.035,0.205,28.5153,1.56543,-3.39611,271.542,1,-2,0,0.4
0.035,0.215,28.6594,1.49802,-3.28201,265.611,1,-2,0,0.4
0.035,0.225,28.7917,1.4307,-3.16786,259.65,1,-2,0,0.4
0.035,0.235,28.9105,1.36362,-3.05365,253.664,1,-2,0,0.4
0.035,0.245,29.0142,1.29692,-2.93936,247.662,1,-2,0,0.4
0.035,0.255,29.1013,1.23075,-2.82498,241.653,1,-2,0,0.4
0.035,0.265,29.171,1.16525,-2.71052,235.647,1,-2,0,0.4
0.035,0.275,29.2223,1.10058,-2.59596,229.655,1,-2,0,0.4
0.035,0.285,29.2549,1.03687,-2.48129,223.691,1,-2,0,0.4
0.035,0.295,29.2689,0.974242,-2.36647,217.769,1,-2,0,0.4
0.035,0.305,29.2646,0.912818,-2.25146,211.905,1,-2,0,0.4
0.035,0.315,29.2427,0.852691,-2.13619,206.115,1,-2,0,0.4
0.035,0.325,29.2046,0.793933,-2.02056,200.417,1,-2,0,0.4
0.035,0.335,29.1515,0.736586,-1.90444,194.828,1,-2,0,0.4
0.035,0.345,29.0853,0.680663,-1.78769,189.366,1,-2,0,0.4
0.035,0.355,29.0074,0.626137,-1.6702,184.043,1,-2,0,0.4
0.035,0.365,28.9186,0.572945,-1.55192,178.865,1,-2,0,0.4
0.035,0.375,28.8186,0.521002,-1.43292,173.824,1,-2,0,0.4
0.035,0.385,28.7064,0.470217,-1.31334,168.911,1,-2,0,0.4
0.035,0.395,28.5808,0.420499,-1.19334,164.115,1,-2,0,0.4
0.035,0.405,28.4411,0.371754,-1.07308,159.428,1,-2,0,0.4
0.035,0.415,28.287,0.323885,-0.952695,154.845,1,-2,0,0.4
0.035,0.425,28.1186,0.276789,-0.832315,150.368,1,-2,0,0.4
0.035,0.435,27.9371,0.230363,-0.712062,146.001,1,-2,0,0.4
0.035,0.445,27.7442,0.184501,-0.592072,141.755,1,-2,0,0.4
0.035,0.455,27.5424,0.139091,-0.472503,137.643,1,-2,0,0.4
0.035,0.465,27.3353,0.0939924,-0.35356,133.683,1,-2,0,0.4
0.035,0.475,27.1271,0.049024,-0.235506,129.897,1,-2,0,0.4
0.035,0.485,26.9234,0.00380516,-0.118663,126.312,1,-2,0,0.4
0.035,0.495,26.7403,-0.0440207,-0.00270065,122.985,1,-2,0,0.4
0.035,0.505,26.5946,-0.0959534,0.112579,119.895,1,-2,0,0.4
0.035,0.515,26.4763,-0.149517,0.225588,117.104,1,-2,0,0.4
0.035,0.525,26.3987,-0.205552,0.334724,114.704,1,-2,0,0.4
0.035,0.535,26.3657,-0.264448,0.438882,112.763,1,-2,0,0.4
0.035,0.545,26.3811,-0.326803,0.537124,111.344,1,-2,0,0.4
0.035,0.555,26.4496,-0.393402,0.628691,110.499,1,-2,0,0.4
0.035,0.565,26.5705,-0.465116,0.713125,110.263,1,-2,0,0.4
0.035,0.575,26.7314,-0.542804,0.790417,110.644,1,-2,0,0.4
0.035,0.585,26.9019,-0.627278,0.861063,111.616,1,-2,0,0.4
