x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.0225,0.1,1,0,0,1,1,0,0,1
0.0225,0.3,1,0,0,1,1,0,0,1
0.0225,0.5,1,0,0,1,1,0,0,1
0.0225,0.7,1,0,0,1,1,0,0,1
0.0225,0.9,1,0,0,1,1,0,0,1
0.0235,0.1,1,0,0,1,1,0,0,1
0.0235,0.3,1,0,0,1,1,0,0,1
0.0235,0.5,1,0,0,1,1,0,0,1
0.0235,0.7,1,0,0,1,1,0,0,1
0.0235,0.9,1,0,0,1,1,0,0,1
0.0245,0.1,1,0,0,1,1,0,0,1
0.0245,0.3,1,0,0,1,1,0,0,1
0.0245,0.5,1,0,0,1,1,0,0,1
0.0245,0.7,1,0,0,1,1,0,0,1
0.0245,0.9,1,0,0,1,1,0,0,1
0.0255,0.1,1,0,0,1,1,0,0,1
0.0255,0.3,1,0,0,1,1,0,0,1
0.0255,0.5,1,0,0,1,1,0,0,1
0.0255,0.7,1,0,0,1,1,0,0,1
0.0255,0.9,1,0,0,1,1,0,0,1
0.0265,0.1,1,0,0,1,1,0,0,1
0.0265,0.3,1,0,0,1,1,0,0,1
0.0265,0.5,1,0,0,1,1,0,0,1
0.0265,0.7,1,0,0,1,1,0,0,1
0.0265,0.9,1,0,0,1,1,0,0,1
0.0275,0.1,1,0,0,1,1,0,0,1
0.0275,0.3,1,0,0,1,1,0,0,1
0.0275,0.5,1,0,0,1,1,0,0,1
0.0275,0.7,1,0,0,1,1,0,0,1
0.0275,0.9,1,0,0,1,1,0,0,1
0.0285,0.1,1,0,0,1,1,0,0,1
0.0285,0.3,1,0,0,1,1,0,0,1
0.0285,0.5,1,0,0,1,1,0,0,1
0.0285,0.7,1,0,0,1,1,0,0,1
0.0285,0.9,1,0,0,1,1,0,0,1
0.0295,0.1,1,0,0,1,1,0,0,1
0.0295,0.3,1,0,0,1,1,0,0,1
0.0295,0.5,1,0,0,1,1,0,0,1
0.0295,0.7,1,0,0,1,1,0,0,1
0.0295,0.9,1,0,0,1,1,0,0,1
0.0305,0.1,1,0,0,1,1,0,0,1
0.0305,0.3,1,0,0,1,1,0,0,1
0.0305,0.5,1,0,0,1,1,0,0,1
0.0305,0.7,1,0,0,1,1,0,0,1
0.0305,0.9,1,0,0,1,1,0,0,1
0.0315,0.1,1,0,0,1,1,0,0,1
0.0315,0.3,1,0,0,1,1,0,0,1
0.0315,0.5,1,0,0,1,1,0,0,1
0.0315,0.7,1,0,0,1,1,0,0,1
0.0315,0.9,1,0,0,1,1,0,0,1
0.0325,0.1,1,0,0,1,1,0,0,1
0.0325,0.3,1,0,0,1,1,0,0,1
0.0325,0.5,1,0,0,1,1,0,0,1
0.0325,0.7,1,0,0,1,1,0,0,1
0.0325,0.9,1,0,0,1,1,0,0,1
0.0335,0.1,1,0,0,1,1,0,0,1
0.0335,0.3,1,0,0,1,1,0,0,1
0.0335,0.5,1,0,0,1,1,0,0,1
0.0335,0.7,1,0,0,1,1,0,0,1
0.0335,0.9,1,0,0,1,1,0,0,1
0.0345,0.1,1,0,0,1,1,0,0,1
0.0345,0.3,1,0,0,1,1,0,0,1
0.0345,0.5,1,0,0,1,1,0,0,1
0.0345,0.7,1,0,0,1,1,0,0,1
0.0345,0.9,1,0,0,1,1,0,0,1
0.0355,0.1,1,0,0,1,1,0,0,1
0.0355,0.3,1,0,0,1,1,0,0,1
0.0355,0.5,1,0,0,1,1,0,0,1
0.0355,0.7,1,0,0,1,1,0,0,1
0.0355,0.9,1,0,0,1,1,0,0,1
0.0365,0.1,1,0,0,1,1,0,0,1
0.0365,0.3,1,0,0,1,1,0,0,1
0.0365,0.5,1,0,0,1,1,0,0,1
0.0365,0.7,1,0,0,1,1,0,0,1
0.0365,0.9,1,0,0,1,1,0,0,1
0.0375,0.1,1,0,0,1,1,0,0,1
0.0375,0.3,1,0,0,1,1,0,0,1
0.0375,0.5,1,0,0,1,1,0,0,1
0.0375,0.7,1,0,0,1,1,0,0,1
0.0375,0.9,1,0,0,1,1,0,0,1
0.0385,0.1,1,0,0,1,1,0,0,1
0.0385,0.3,1,0,0,1,1,0,0,1
0.0385,0.5,1,0,0,1,1,0,0,1
0.0385,0.7,1,0,0,1,1,0,0,1
0.0385,0.9,1,0,0,1,1,0,0,1
0.0395,0.1,1,0,0,1,1,0,0,1
0.0395,0.3,1,0,0,1,1,0,0,1
0.0395,0.5,1,0,0,1,1,0,0,1
0.0395,0.7,1,0,0,1,1,0,0,1
0.0395,0.9,1,0,0,1,1,0,0,1
0.0405,0.1,1,0,0,1,1,0,0,1
0.0405,0.3,1,0,0,1,1,0,0,1
0.0405,0.5,1,0,0,1,1,0,0,1
0.0405,0.7,1,0,0,1,1,0,0,1
0.0405,0.9,1,0,0,1,1,0,0,1
0.0415,0.1,1,0,0,1,1,0,0,1
0.0415,0.3,1,0,0,1,1,0,0,1
0.0415,0.5,1,0,0,1,1,0,0,1
0.0415,0.7,1,0,0,1,1,0,0,1
0.0415,0.9,1,0,0,1,1,0,0,1
0.0425,0.1,1,0,0,1,1,0,0,1
0.0425,0.3,1,0,0,1,1,0,0,1
0.0425,0.5,1,0,0,1,1,0,0,1
0.0425,0.7,1,0,0,1,1,0,0,1
0.0425,0.9,1,0,0,1,1,0,0,1
0.0435,0.1,1,0,0,1,1,0,0,1
