x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.025,0.635,1017.78,-8.21397,-1.89014,26075.4,1,-2,0,0.4
0.025,0.645,1088.29,-8.37417,-1.55378,27614.6,1,-2,0,0.4
0.025,0.655,1151.47,-8.50002,-1.2507,29090.7,1,-2,0,0.4
0.025,0.665,1206.62,-8.5963,-0.980118,30479.3,1,-2,0,0.4
0.025,0.675,1253.95,-8.66845,-0.739938,31766.9,1,-2,0,0.4
0.025,0.685,1294.27,-8.72175,-0.527412,32949.4,1,-2,0,0.4
0.025,0.695,1328.64,-8.76081,-0.33955,34029.1,1,-2,0,0.4
0.025,0.705,1358.2,-8.78951,-0.173385,35012.7,1,-2,0,0.4
0.025,0.715,1383.95,-8.81083,-0.026123,35909.1,1,-2,0,0.4
0.025,0.725,1406.76,-8.82708,0.104776,36727.9,1,-2,0,0.4
0.025,0.735,1427.28,-8.8399,0.221555,37478.7,1,-2,0,0.4
0.025,0.745,1446,-8.85042,0.326147,38169.9,1,-2,0,0.4
0.025,0.755,1463.26,-8.85939,0.420177,38808.8,1,-2,0,0.4
0.025,0.765,1479.27,-8.86731,0.504978,39401.1,1,-2,0,0.4
0.025,0.775,1494.2,-8.87445,0.581618,39951.2,1,-2,0,0.4
0.025,0.785,1508.11,-8.88099,0.650942,40462.2,1,-2,0,0.4
0.025,0.795,1521.04,-8.88697,0.7136,40936.1,1,-2,0,0.4
0.025,0.805,1533,-8.89245,0.770098,41373.9,1,-2,0,0.4
0.025,0.815,1544,-8.89741,0.820826,41776.2,1,-2,0,0.4
0.025,0.825,1554.01,-8.90187,0.866102,42143.1,1,-2,0,0.4
0.025,0.835,1563.04,-8.9058,0.906199,42474.4,1,-2,0,0.4
0.025,0.845,1571.09,-8.90924,0.941374,42770.5,1,-2,0,0.4
0.025,0.855,1578.16,-8.91218,0.971889,43031.6,1,-2,0,0.4
0.025,0.865,1584.29,-8.91467,0.998026,43258.7,1,-2,0,0.4
0.025,0.875,1589.52,-8.91672,1.0201,43453.1,1,-2,0,0.4
0.025,0.885,1593.91,-8.9184,1.03845,43616.6,1,-2,0,0.4
0.025,0.895,1597.52,-8.91974,1.05346,43751.8,1,-2,0,0.4
0.025,0.905,1600.44,-8.92079,1.06552,43861.4,1,-2,0,0.4
0.025,0.915,1602.75,-8.92159,1.07502,43948.5,1,-2,0,0.4
0.025,0.925,1604.55,-8.9222,1.08236,44016.3,1,-2,0,0.4
0.025,0.935,1605.92,-8.92265,1.08793,44068,1,-2,0,0.4
0.025,0.945,1606.93,-8.92298,1.09205,44106.6,1,-2,0,0.4
0.025,0.955,1607.68,-8.92321,1.09505,44134.8,1,-2,0,0.4
0.025,0.965,1608.2,-8.92337,1.09718,44154.9,1,-2,0,0.4
0.025,0.975,1608.57,-8.92348,1.09866,44168.9,1,-2,0,0.4
0.025,0.985,1608.83,-8.92355,1.09967,44178.6,1,-2,0,0.4
0.025,0.995,1609,-8.9236,1.10034,44185,1,-2,0,0.4
0.035,0.005,2.96257,5.17592,-3.77092,35.416,1,-2,0,0.4
0.035,0.015,4.28476,5.40843,-5.63221,63.8793,1,-2,0,0.4
0.035,0.025,5.32967,5.71945,-6.59044,84.1829,1,-2,0,0.4
0.035,0.035,6.18051,6.09842,-7.06558,96.5015,1,-2,0,0.4
0.035,0.045,6.97215,6.53088,-7.30065,103.595,1,-2,0,0.4
0.035,0.055,7.81752,6.99409,-7.41617,107.681,1,-2,0,0.4
0.035,0.065,8.79514,7.46052,-7.47133,110.116,1,-2,0,0.4
0.035,0.075,9.95598,7.90405,-7.49497,111.69,1,-2,0,0.4
0.035,0.085,11.3232,8.30528,-7.50319,112.783,1,-2,0,0.4
0.035,0.095,12.898,8.65343,-7.50407,113.612,1,-2,0,0.4
0.035,0.105,14.6628,8.94564,-7.50121,114.325,1,-2,0,0.4
0.035,0.115,16.5826,9.18467,-7.49606,115.022,1,-2,0,0.4
0.035,0.125,18.6109,9.37638,-7.48881,115.788,1,-2,0,0.4
0.035,0.135,20.6978,9.52778,-7.47866,116.722,1,-2,0,0.4
0.035,0.145,22.7987,9.64582,-7.46425,117.941,1,-2,0,0.4
0.035,0.155,24.8811,9.73678,-7.44396,119.583,1,-2,0,0.4
0.035,0.165,26.9296,9.80611,-7.41615,121.793,1,-2,0,0.4
0.035,0.175,28.9461,9.85838,-7.37942,124.718,1,-2,0,0.4
0.035,0.185,30.9479,9.89736,-7.33271,128.496,1,-2,0,0.4
0.035,0.195,32.9628,9.92611,-7.27558,133.249,1,-2,0,0.4
0.035,0.205,35.0278,9.94702,-7.20848,139.109,1,-2,0,0.4
0.035,0.215,37.2121,9.96123,-7.135,146.439,1,-2,0,0.4
0.035,0.225,39.7665,9.96369,-7.07673,157.541,1,-2,0,0.4
0.035,0.235,43.7767,9.90228,-7.15649,189.654,1,-2,0,0.4
0.035,0.245,52.9014,9.45253,-7.82952,355.4,1,-2,0,0.4
0.035,0.255,75.9973,7.74394,-9.54714,1079.74,1,-2,0,0.4
0.035,0.265,130.605,4.71575,-11.3126,3110.37,1,-2,0,0.4
0.035,0.275,204.833,2.49521,-12.3314,6129.22,1,-2,0,0.4
0.035,0.285,262.755,1.45905,-12.8605,8767.47,1,-2,0,0.4
0.035,0.295,301.977,1.06182,-13.0118,10700.7,1,-2,0,0.4
0.035,0.305,324.735,0.918899,-12.9175,11958.8,1,-2,0,0.4
0.035,0.315,333.945,0.826192,-12.6713,12633.5,1,-2,0,0.4
0.035,0.325,333.089,0.698221,-12.3411,12865.1,1,-2,0,0.4
0.035,0.335,325.882,0.519082,-11.9774,12822.9,1,-2,0,0.4
0.035,0.345,315.482,0.301126,-11.6116,12652.1,1,-2,0,0.4
0.035,0.355,304.109,0.0598842,-11.2586,12446.5,1,-2,0,0.4
0.035,0.365,293.114,-0.193219,-10.924,12253.9,1,-2,0,0.4
0.035,0.375,283.068,-0.450156,-10.6077,12095.9,1,-2,0,0.4
0.035,0.385,274.343,-0.706837,-10.3077,11979.2,1,-2,0,0.4
0.035,0.395,267.192,-0.962445,-10.0231,11898.8,1,-2,0,0.4
0.035,0.405,261.732,-1.21755,-9.7514,11847.6,1,-2,0,0.4
0.035,0.415,258.043,-1.47345,-9.48982,11818.6,1,-2,0,0.4
0.035,0.425,256.204,-1.73166,-9.2354,11806.7,1,-2,0,0.4
0.035,0.435,256.306,-1.99378,-8.98453,11809.3,1,-2,0,0.4
0.035,0.445,258.454,-2.2615,-8.73311,11826,1,-2,0,0.4
0.035,0.455,262.783,-2.53656,-8.47654,11858.9,1,-2,0,0.4
0.035,0.465,269.47,-2.82056,-8.20984,11912.6,1,-2,0,0.4
0.035,0.475,278.806,-3.11468,-7.92666,11997.1,1,-2,0,0.4
0.035,0.485,291.475,-3.41709,-7.61281,12143.2,1,-2,0,0.4
0.035,0.495,307.589,-3.7276,-7.27597,12342,1,-2,0,0.4
0.035,0.505,327.574,-4.04898,-6.91571,12599.1,1,-2,0,0.4
0.035,0.515,352.075,-4.37994,-6.5311,12928.9,1,-2,0,0.4
