x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.015,0.215,39.8893,1.38469,-4.56255,521.698,1,-2,0,0.4
0.015,0.225,40.3183,1.2994,-4.42285,511.4,1,-2,0,0.4
0.015,0.235,40.7528,1.21329,-4.28344,500.935,1,-2,0,0.4
0.015,0.245,41.1885,1.12657,-4.14425,490.308,1,-2,0,0.4
0.015,0.255,41.6246,1.0395,-4.00482,479.586,1,-2,0,0.4
0.015,0.265,42.0548,0.952548,-3.8652,468.753,1,-2,0,0.4
0.015,0.275,42.4725,0.866113,-3.72555,457.792,1,-2,0,0.4
0.015,0.285,42.874,0.780535,-3.58575,446.738,1,-2,0,0.4
0.015,0.295,43.2562,0.696136,-3.44564,435.628,1,-2,0,0.4
0.015,0.305,43.6164,0.613213,-3.30505,424.507,1,-2,0,0.4
0.015,0.315,43.9535,0.53203,-3.16376,413.426,1,-2,0,0.4
0.015,0.325,44.2671,0.452809,-3.02154,402.44,1,-2,0,0.4
0.015,0.335,44.5582,0.375727,-2.87812,391.61,1,-2,0,0.4
0.015,0.345,44.8282,0.300905,-2.73326,380.986,1,-2,0,0.4
0.015,0.355,45.0769,0.2284,-2.58685,370.591,1,-2,0,0.4
0.015,0.365,45.296,0.158161,-2.4394,360.351,1,-2,0,0.4
0.015,0.375,45.4752,0.0901502,-2.29141,350.181,1,-2,0,0.4
0.015,0.385,45.6049,0.0243181,-2.1432,340.015,1,-2,0,0.4
0.015,0.395,45.6786,-0.0394688,-1.99476,329.83,1,-2,0,0.4
0.015,0.405,45.6948,-0.101319,-1.84488,319.694,1,-2,0,0.4
0.015,0.415,45.6542,-0.161379,-1.69359,309.633,1,-2,0,0.4
0.015,0.425,45.5582,-0.219766,-1.5414,299.659,1,-2,0,0.4
0.015,0.435,45.4066,-0.276557,-1.38823,289.792,1,-2,0,0.4
0.015,0.445,45.2004,-0.331845,-1.23397,280.057,1,-2,0,0.4
0.015,0.455,44.9415,-0.385763,-1.07849,270.48,1,-2,0,0.4
0.015,0.465,44.6325,-0.438482,-0.921725,261.09,1,-2,0,0.4
0.015,0.475,44.277,-0.490224,-0.763637,251.915,1,-2,0,0.4
0.015,0.485,43.8796,-0.541276,-0.60427,242.99,1,-2,0,0.4
0.015,0.495,43.4463,-0.592023,-0.443756,234.35,1,-2,0,0.4
0.015,0.505,42.985,-0.643052,-0.282311,226.042,1,-2,0,0.4
0.015,0.515,42.51,-0.695669,-0.120027,218.144,1,-2,0,0.4
0.015,0.525,42.0802,-0.755002,0.0434567,210.732,1,-2,0,0.4
0.015,0.535,41.6786,-0.820331,0.206944,203.704,1,-2,0,0.4
0.015,0.545,41.2657,-0.889563,0.367813,197.361,1,-2,0,0.4
0.015,0.555,40.8533,-0.964042,0.523881,191.933,1,-2,0,0.4
0.015,0.565,40.4531,-1.04583,0.673111,187.603,1,-2,0,0.4
0.015,0.575,40.0597,-1.13748,0.813304,184.549,1,-2,0,0.4
0.015,0.585,39.6298,-1.24206,0.942451,182.901,1,-2,0,0.4
0.015,0.595,39.0537,-1.36345,1.05929,182.691,1,-2,0,0.4
0.015,0.605,38.1266,-1.50762,1.16394,183.802,1,-2,0,0.4
0.015,0.615,36.5527,-1.68692,1.25852,185.989,1,-2,0,0.4
0.015,0.625,34.0237,-1.92976,1.3481,188.974,1,-2,0,0.4
0.015,0.635,30.4033,-2.29931,1.44286,192.619,1,-2,0,0.4
0.015,0.645,25.986,-2.9253,1.56354,197.111,1,-2,0,0.4
0.015,0.655,21.6886,-4.03502,1.74908,202.862,1,-2,0,0.4
0.015,0.665,18.914,-5.87079,2.04923,209.543,1,-2,0,0.4
0.015,0.675,19.0634,-8.32201,2.46551,214.739,1,-2,0,0.4
0.015,0.685,23.3802,-10.7264,2.87674,215.693,1,-2,0,0.4
0.015,0.695,33.3984,-12.4939,3.12302,212.363,1,-2,0,0.4
0.015,0.705,50.8592,-13.5726,3.17227,204.89,1,-2,0,0.4
0.015,0.715,76.2511,-14.184,3.11063,190.031,1,-2,0,0.4
0.015,0.725,108.549,-14.5272,3.00444,168.967,1,-2,0,0.4
0.015,0.735,145.677,-14.7213,2.89499,146.479,1,-2,0,0.4
0.015,0.745,185.566,-14.8321,2.80526,127.317,1,-2,0,0.4
0.015,0.755,226.973,-14.896,2.74343,114.006,1,-2,0,0.4
0.015,0.765,269.546,-14.9335,2.70841,106.83,1,-2,0,0.4
0.015,0.775,313.454,-14.956,2.6951,104.919,1,-2,0,0.4
0.015,0.785,359.003,-14.97,2.6977,107.136,1,-2,0,0.4
0.015,0.795,406.358,-14.979,2.7111,112.459,1,-2,0,0.4
0.015,0.805,455.385,-14.9849,2.73123,120.04,1,-2,0,0.4
0.015,0.815,505.617,-14.9889,2.75504,129.191,1,-2,0,0.4
0.015,0.825,556.31,-14.9918,2.78038,139.343,1,-2,0,0.4
0.015,0.835,606.558,-14.9938,2.80578,150.027,1,-2,0,0.4
0.015,0.845,655.422,-14.9953,2.83031,160.861,1,-2,0,0.4
0.015,0.855,702.028,-14.9965,2.85339,171.537,1,-2,0,0.4
0.015,0.865,745.643,-14.9973,2.8747,181.813,1,-2,0,0.4
0.015,0.875,785.71,-14.998,2.89407,191.501,1,-2,0,0.4
0.015,0.885,821.859,-14.9985,2.91145,200.468,1,-2,0,0.4
0.015,0.895,853.907,-14.9989,2.92683,208.622,1,-2,0,0.4
0.015,0.905,881.833,-14.9992,2.94027,215.911,1,-2,0,0.4
0.015,0.915,905.757,-14.9994,2.95187,222.317,1,-2,0,0.4
0.015,0.925,925.909,-14.9996,2.96174,227.851,1,-2,0,0.4
0.015,0.935,942.599,-14.9997,2.97001,232.549,1,-2,0,0.4
0.015,0.945,956.189,-14.9998,2.97684,236.466,1,-2,0,0.4
0.015,0.955,967.067,-14.9999,2.98238,239.673,1,-2,0,0.4
0.015,0.965,975.625,-14.9999,2.98681,242.251,1,-2,0,0.4
0.015,0.975,982.242,-14.9999,2.99029,244.283,1,-2,0,0.4
0.015,0.985,987.268,-15,2.99297,245.854,1,-2,0,0.4
0.015,0.995,991.019,-15,2.995,247.045,1,-2,0,0.4
0.025,0.005,35.1452,2.78449,-7.56529,686.444,1,-2,0,0.4
0.025,0.015,35.0746,2.75251,-7.41999,678.695,1,-2,0,0.4
0.025,0.025,35.027,2.71739,-7.27465,670.871,1,-2,0,0.4
0.025,0.035,35.0033,2.6791,-7.12931,662.969,1,-2,0,0.4
0.025,0.045,35.0039,2.63761,-6.98399,654.985,1,-2,0,0.4
0.025,0.055,35.0293,2.59292,-6.83872,646.914,1,-2,0,0.4
0.025,0.065,35.0802,2.54503,-6.69353,638.752,1,-2,0,0.4
0.025,0.075,35.1567,2.49397,-6.54844,630.494,1,-2,0,0.4
0.025,0.085,35.2592,2.43979,-6.40346,622.135,1,-2,0,0.4
0.025,0.095,35.3879,2.38255,-6.25862,613.671,1,-2,0,0.4
0.025,0.105,35.5428,2.32231,-6.11393,605.096,1,-2,0,0.4
0.025,0.115,35.7237,2.25918,-5.96939,596.407,1,-2,0,0.4
0.025,0.125,35.9305,2.19324,-5.82502,587.598,1,-2,0,0.4
0.025,0.135,36.1626,2.12462,-5.68081,578.665,1,-2,0,0.4
0.025,0.145,36.4194,2.05344,-5.53677,569.602,1,-2,0,0.4
0.025,0.155,36.6999,1.97986,-5.39288,560.407,1,-2,0,0.4
0.025,0.165,37.0028,1.90402,-5.24913,551.074,1,-2,0,0.4
0.025,0.175,37.3266,1.82608,-5.10552,541.6,1,-2,0,0.4
0.025,0.185,37.6693,1.74622,-4.96201,531.982,1,-2,0,0.4
0.025,0.195,38.0287,1.66463,-4.8186,522.217,1,-2,0,0.4
0.025,0.205,38.4018,1.5815,-4.67526,512.305,1,-2,0,0.4
0.025,0.215,38.7857,1.49704,-4.53197,502.245,1,-2,0,0.4
0.025,0.225,39.1767,1.41145,-4.38872,492.04,1,-2,0,0.4
0.025,0.235,39.5711,1.32495,-4.24548,481.693,1,-2,0,0.4
0.025,0.245,39.9657,1.23776,-4.10214,471.227,1,-2,0,0.4
0.025,0.255,40.3602,1.1502,-3.95826,460.714,1,-2,0,0.4
0.025,0.265,40.7465,1.06285,-3.8143,450.1,1,-2,0,0.4
0.025,0.275,41.1202,0.976074,-3.6704,439.397,1,-2,0,0.4
0.025,0.285,41.4782,0.890212,-3.52656,428.634,1,-2,0,0.4
0.025,0.295,41.8179,0.805603,-3.38275,417.848,1,-2,0,0.4
0.025,0.305,42.1374,0.722556,-3.23888,407.077,1,-2,0,0.4
0.025,0.315,42.4357,0.641336,-3.09481,396.365,1,-2,0,0.4
0.025,0.325,42.7127,0.562155,-2.95033,385.762,1,-2,0,0.4
0.025,0.335,42.9694,0.485161,-2.80516,375.319,1,-2,0,0.4
0.025,0.345,43.207,0.410426,-2.659,365.08,1,-2,0,0.4
0.025,0.355,43.4242,0.337929,-2.51171,355.056,1,-2,0,0.4
0.025,0.365,43.6132,0.267515,-2.36365,345.179,1,-2,0,0.4
0.025,0.375,43.7647,0.199056,-2.21517,335.373,1,-2,0,0.4
0.025,0.385,43.8708,0.132475,-2.06648,325.593,1,-2,0,0.4
0.025,0.395,43.9266,0.0678113,-1.91761,315.822,1,-2,0,0.4
0.025,0.405,43.9276,0.005135,-1.76856,306.051,1,-2,0,0.4
0.025,0.415,43.8723,-0.0555994,-1.61876,296.319,1,-2,0,0.4
0.025,0.425,43.7614,-0.114498,-1.4672,286.691,1,-2,0,0.4
0.025,0.435,43.5988,-0.171727,-1.31427,277.191,1,-2,0,0.4
0.025,0.445,43.3866,-0.227439,-1.16026,267.836,1,-2,0,0.4
0.025,0.455,43.1266,-0.281779,-1.0051,258.65,1,-2,0,0.4
0.025,0.465,42.8216,-0.334918,-0.84875,249.66,1,-2,0,0.4
0.025,0.475,42.4756,-0.38708,-0.691199,240.897,1,-2,0,0.4
0.025,0.485,42.0936,-0.438562,-0.532523,232.394,1,-2,0,0.4
0.025,0.495,41.6821,-0.489778,-0.372886,224.191,1,-2,0,0.4
0.025,0.505,41.2505,-0.541441,-0.212506,216.343,1,-2,0,0.4
0.025,0.515,40.8241,-0.595934,-0.051215,208.953,1,-2,0,0.4
0.025,0.525,40.4629,-0.657835,0.110999,201.996,1,-2,0,0.4
0.025,0.535,40.1062,-0.723244,0.272423,195.51,1,-2,0,0.4
0.025,0.545,39.7441,-0.793003,0.430528,189.758,1,-2,0,0.4
0.025,0.555,39.394,-0.868426,0.583243,184.944,1,-2,0,0.4
0.025,0.565,39.0697,-0.95148,0.728429,181.252,1,-2,0,0.4
0.025,0.575,38.7627,-1.0446,0.863887,178.849,1,-2,0,0.4
0.025,0.585,38.4218,-1.15071,0.987746,177.844,1,-2,0,0.4
0.025,0.595,37.9249,-1.27348,1.09902,178.233,1,-2,0,0.4
0.025,0.605,37.0534,-1.419,1.1982,179.868,1,-2,0,0.4
0.025,0.615,35.502,-1.60049,1.2878,182.482,1,-2,0,0.4
0.025,0.625,32.966,-1.84883,1.37331,185.789,1,-2,0,0.4
0.025,0.635,29.3326,-2.23274,1.46561,189.658,1,-2,0,0.4
0.025,0.645,24.9422,-2.89238,1.5868,194.276,1,-2,0,0.4
0.025,0.655,20.7653,-4.06819,1.77786,200.052,1,-2,0,0.4
0.025,0.665,18.218,-5.99579,2.08811,206.533,1,-2,0,0.4
0.025,0.675,18.6548,-8.50792,2.5097,211.164,1,-2,0,0.4
0.025,0.685,23.2844,-10.8979,2.90916,211.459,1,-2,0,0.4
0.025,0.695,33.6308,-12.6115,3.13266,207.599,1,-2,0,0.4
0.025,0.705,51.3462,-13.6429,3.16437,199.454,1,-2,0,0.4
0.025,0.715,76.7837,-14.2246,3.09404,184.032,1,-2,0,0.4
0.025,0.725,108.885,-14.5504,2.98548,163.109,1,-2,0,0.4
0.025,0.735,145.67,-14.7344,2.87802,141.518,1,-2,0,0.4
0.025,0.745,185.239,-14.8392,2.7923,123.63,1,-2,0,0.4
0.025,0.755,226.457,-14.8998,2.73456,111.52,1,-2,0,0.4
0.025,0.765,268.972,-14.9355,2.70273,105.241,1,-2,0,0.4
0.025,0.775,312.897,-14.9571,2.69155,103.912,1,-2,0,0.4
0.025,0.785,358.493,-14.9706,2.69547,106.485,1,-2,0,0.4
0.025,0.795,405.906,-14.9793,2.70967,112.023,1,-2,0,0.4
0.025,0.805,454.998,-14.9851,2.73031,119.742,1,-2,0,0.4
0.025,0.815,505.299,-14.989,2.75445,128.986,1,-2,0,0.4
0.025,0.825,556.06,-14.9918,2.78,139.202,1,-2,0,0.4
0.025,0.835,606.37,-14.9939,2.80554,149.932,1,-2,0,0.4
0.025,0.845,655.287,-14.9954,2.83016,160.799,1,-2,0,0.4
0.025,0.855,701.936,-14.9965,2.8533,171.498,1,-2,0,0.4
0.025,0.865,745.583,-14.9973,2.87465,181.788,1,-2,0,0.4
0.025,0.875,785.671,-14.998,2.89404,191.486,1,-2,0,0.4
0.025,0.885,821.836,-14.9985,2.91143,200.459,1,-2,0,0.4
0.025,0.895,853.893,-14.9989,2.92682,208.617,1,-2,0,0.4
0.025,0.905,881.825,-14.9992,2.94027,215.908,1,-2,0,0.4
0.025,0.915,905.753,-14.9994,2.95187,222.316,1,-2,0,0.4
0.025,0.925,925.907,-14.9996,2.96174,227.85,1,-2,0,0.4
0.025,0.935,942.598,-14.9997,2.97001,232.548,1,-2,0,0.4
0.025,0.945,956.188,-14.9998,2.97684,236.466,1,-2,0,0.4
0.025,0.955,967.067,-14.9999,2.98238,239.673,1,-2,0,0.4
0.025,0.965,975.625,-14.9999,2.98681,242.251,1,-2,0,0.4
0.025,0.975,982.242,-14.9999,2.99029,244.283,1,-2,0,0.4
0.025,0.985,987.268,-15,2.99297,245.854,1,-2,0,0.4
0.025,0.995,991.019,-15,2.995,247.045,1,-2,0,0.4
0.035,0.005,34.4442,2.88992,-7.55825,667.331,1,-2,0,0.4
0.035,0.015,34.3676,2.8585,-7.41244,659.599,1,-2,0,0.4
0.035,0.025,34.3134,2.82393,-7.26655,651.791,1,-2,0,0.4
0.035,0.035,34.282,2.78616,-7.12059,643.902,1,-2,0,0.4
0.035,0.045,34.2742,2.74517,-6.97457,635.93,1,-2,0,0.4
0.035,0.055,34.2904,2.70095,-6.82853,627.869,1,-2,0,0.4
0.035,0.065,34.3309,2.65351,-6.68246,619.716,1,-2,0,0.4
0.035,0.075,34.3962,2.60287,-6.53638,611.466,1,-2,0,0.4
0.035,0.085,34.4864,2.54907,-6.39029,603.115,1,-2,0,0.4
0.035,0.095,34.6016,2.49217,-6.24421,594.658,1,-2,0,0.4
0.035,0.105,34.7418,2.43223,-6.09813,586.092,1,-2,0,0.4
0.035,0.115,34.9068,2.36934,-5.95204,577.412,1,-2,0,0.4
0.035,0.125,35.0962,2.30359,-5.80595,568.615,1,-2,0,0.4
0.035,0.135,35.3095,2.23511,-5.65983,559.697,1,-2,0,0.4
0.035,0.145,35.5459,2.16402,-5.51367,550.656,1,-2,0,0.4
0.035,0.155,35.8044,2.09045,-5.36746,541.488,1,-2,0,0.4
0.035,0.165,36.0835,2.01456,-5.22119,532.192,1,-2,0,0.4
0.035,0.175,36.3816,1.93652,-5.07484,522.765,1,-2,0,0.4
0.035,0.185,36.6966,1.85651,-4.92841,513.208,1,-2,0,0.4
0.035,0.195,37.0263,1.77471,-4.78189,503.521,1,-2,0,0.4
0.035,0.205,37.3677,1.69133,-4.63531,493.704,1,-2,0,0.4
0.035,0.215,37.718,1.60659,-4.48867,483.76,1,-2,0,0.4
0.035,0.225,38.0736,1.5207,-4.34202,473.695,1,-2,0,0.4
0.035,0.235,38.431,1.43388,-4.19538,463.514,1,-2,0,0.4
0.035,0.245,38.7897,1.34636,-4.04845,453.279,1,-2,0,0.4
0.035,0.255,39.1461,1.25867,-3.90127,443,1,-2,0,0.4
0.035,0.265,39.4933,1.17132,-3.75438,432.635,1,-2,0,0.4
0.035,0.275,39.8283,1.08465,-3.60787,422.21,1,-2,0,0.4
0.035,0.285,40.1483,0.998997,-3.46178,411.749,1,-2,0,0.4
0.035,0.295,40.451,0.914688,-3.31606,401.285,1,-2,0,0.4
0.035,0.305,40.7348,0.832009,-3.17062,390.852,1,-2,0,0.4
0.035,0.315,40.999,0.7512,-3.02527,380.491,1,-2,0,0.4
0.035,0.325,41.2433,0.672438,-2.87974,370.245,1,-2,0,0.4
0.035,0.335,41.4687,0.595835,-2.73371,360.159,1,-2,0,0.4
0.035,0.345,41.6756,0.521415,-2.58686,350.269,1,-2,0,0.4
0.035,0.355,41.8621,0.449093,-2.43908,340.574,1,-2,0,0.4
0.035,0.365,42.0209,0.378668,-2.29065,331.013,1,-2,0,0.4
0.035,0.375,42.1441,0.309998,-2.14186,321.527,1,-2,0,0.4
0.035,0.385,42.226,0.243032,-1.99283,312.088,1,-2,0,0.4
0.035,0.395,42.263,0.177806,-1.84357,302.689,1,-2,0,0.4
0.035,0.405,42.2524,0.114376,-1.69401,293.334,1,-2,0,0.4
0.035,0.415,42.1922,0.0528387,-1.54409,284.033,1,-2,0,0.4
0.035,0.425,42.0805,-0.00678629,-1.39376,274.791,1,-2,0,0.4
0.035,0.435,41.9166,-0.0645783,-1.24219,265.652,1,-2,0,0.4
0.035,0.445,41.7036,-0.120697,-1.0887,256.676,1,-2,0,0.4
0.035,0.455,41.4477,-0.175358,-0.933832,247.886,1,-2,0,0.4
0.035,0.465,41.1521,-0.228787,-0.777823,239.305,1,-2,0,0.4
0.035,0.475,40.821,-0.281226,-0.620727,230.959,1,-2,0,0.4
0.035,0.485,40.4595,-0.332981,-0.462649,222.886,1,-2,0,0.4
0.035,0.495,40.0749,-0.384521,-0.303778,215.126,1,-2,0,0.4
0.035,0.505,39.6785,-0.43681,-0.14426,207.746,1,-2,0,0.4
0.035,0.515,39.3164,-0.494051,0.0163096,200.846,1,-2,0,0.4
0.035,0.525,39.0074,-0.556818,0.177287,194.329,1,-2,0,0.4
0.035,0.535,38.696,-0.62249,0.336516,188.385,1,-2,0,0.4
0.035,0.545,38.3877,-0.692675,0.491808,183.215,1,-2,0,0.4
0.035,0.555,38.1034,-0.768862,0.641104,179.004,1,-2,0,0.4
0.035,0.565,37.8559,-0.853016,0.782205,175.928,1,-2,0,0.4
0.035,0.575,37.6318,-0.94751,0.912945,174.139,1,-2,0,0.4
0.035,0.585,37.371,-1.05512,1.03162,173.716,1,-2,0,0.4
