x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.005,0.715,2984.44,-9.82201,1.76055,23864.3,1,-2,0,0.4
0.005,0.725,3144.76,-9.81655,1.82954,25360.5,1,-2,0,0.4
0.005,0.735,3282.15,-9.79007,1.89314,26791.8,1,-2,0,0.4
0.005,0.745,3398.63,-9.74856,1.95434,28152.3,1,-2,0,0.4
0.005,0.755,3496.42,-9.69715,2.01449,29433.9,1,-2,0,0.4
0.005,0.765,3577.96,-9.64015,2.074,30629.6,1,-2,0,0.4
0.005,0.775,3645.79,-9.58107,2.13274,31736,1,-2,0,0.4
0.005,0.785,3702.43,-9.5226,2.19027,32753.5,1,-2,0,0.4
0.005,0.795,3750.23,-9.46666,2.24611,33685.8,1,-2,0,0.4
0.005,0.805,3791.18,-9.41449,2.2998,34538.6,1,-2,0,0.4
0.005,0.815,3826.96,-9.36679,2.35095,35318.8,1,-2,0,0.4
0.005,0.825,3858.85,-9.32383,2.39928,36033.1,1,-2,0,0.4
0.005,0.835,3887.79,-9.28559,2.44459,36688,1,-2,0,0.4
0.005,0.845,3914.45,-9.25187,2.48678,37288.8,1,-2,0,0.4
0.005,0.855,3939.26,-9.22235,2.5258,37840.2,1,-2,0,0.4
0.005,0.865,3962.49,-9.19665,2.56165,38345.7,1,-2,0,0.4
0.005,0.875,3984.26,-9.17442,2.59435,38807.9,1,-2,0,0.4
0.005,0.885,4004.63,-9.15529,2.62399,39229,1,-2,0,0.4
0.005,0.895,4023.59,-9.13891,2.65063,39610.6,1,-2,0,0.4
0.005,0.905,4041.1,-9.12498,2.67439,39954,1,-2,0,0.4
0.005,0.915,4057.11,-9.1132,2.69539,40260.7,1,-2,0,0.4
0.005,0.925,4071.6,-9.10333,2.71376,40531.8,1,-2,0,0.4
0.005,0.935,4084.54,-9.09512,2.72967,40769.1,1,-2,0,0.4
0.005,0.945,4095.95,-9.08836,2.74329,40974.2,1,-2,0,0.4
0.005,0.955,4105.86,-9.08284,2.7548,41149.3,1,-2,0,0.4
0.005,0.965,4114.33,-9.0784,2.76442,41296.8,1,-2,0,0.4
0.005,0.975,4121.45,-9.07486,2.77233,41419.1,1,-2,0,0.4
0.005,0.985,4127.35,-9.07208,2.77876,41519,1,-2,0,0.4
0.005,0.995,4132.13,-9.06991,2.78391,41599.2,1,-2,0,0.4
0.015,0.005,42.3889,8.59663,-14.8781,1052.35,1,-2,0,0.4
0.015,0.015,63.7626,8.27864,-16.6969,1801.03,1,-2,0,0.4
0.015,0.025,86.9415,7.74667,-17.8225,2660.06,1,-2,0,0.4
0.015,0.035,109.254,7.03907,-18.428,3537.41,1,-2,0,0.4
0.015,0.045,129.029,6.2082,-18.6403,4361.62,1,-2,0,0.4
0.015,0.055,143.908,5.39353,-18.5651,5006.58,1,-2,0,0.4
0.015,0.065,153.106,4.66716,-18.2973,5410.07,1,-2,0,0.4
0.015,0.075,157.535,4.04627,-17.9077,5595.89,1,-2,0,0.4
0.015,0.085,158.69,3.52552,-17.449,5626.17,1,-2,0,0.4
0.015,0.095,157.946,3.09029,-16.9582,5563.99,1,-2,0,0.4
0.015,0.105,156.305,2.72404,-16.4595,5456.89,1,-2,0,0.4
0.015,0.115,154.403,2.4117,-15.9674,5335.27,1,-2,0,0.4
0.015,0.125,152.609,2.14088,-15.4898,5216.47,1,-2,0,0.4
0.015,0.135,151.118,1.9019,-15.0303,5109.41,1,-2,0,0.4
0.015,0.145,150.019,1.68759,-14.5901,5018.03,1,-2,0,0.4
0.015,0.155,149.335,1.49295,-14.1692,4943.52,1,-2,0,0.4
0.015,0.165,149.042,1.31478,-13.7672,4885.66,1,-2,0,0.4
0.015,0.175,149.079,1.15141,-13.3835,4843.56,1,-2,0,0.4
0.015,0.185,149.354,1.00237,-13.0179,4815.97,1,-2,0,0.4
0.015,0.195,149.742,0.868059,-12.6703,4801.43,1,-2,0,0.4
0.015,0.205,150.103,0.74939,-12.3407,4798.3,1,-2,0,0.4
0.015,0.215,150.292,0.647288,-12.0289,4804.75,1,-2,0,0.4
0.015,0.225,150.189,0.5622,-11.7341,4818.75,1,-2,0,0.4
0.015,0.235,149.719,0.493619,-11.455,4838.18,1,-2,0,0.4
0.015,0.245,148.879,0.43973,-11.1891,4860.91,1,-2,0,0.4
0.015,0.255,147.725,0.397282,-10.9334,4884.94,1,-2,0,0.4
0.015,0.265,146.364,0.361773,-10.6842,4908.42,1,-2,0,0.4
0.015,0.275,144.918,0.327962,-10.4385,4929.74,1,-2,0,0.4
0.015,0.285,143.511,0.290599,-10.1936,4947.59,1,-2,0,0.4
0.015,0.295,142.252,0.245145,-9.94807,4960.92,1,-2,0,0.4
0.015,0.305,141.241,0.188132,-9.70106,4968.96,1,-2,0,0.4
0.015,0.315,140.563,0.117035,-9.45225,4971.11,1,-2,0,0.4
0.015,0.325,140.292,0.0301244,-9.20151,4966.9,1,-2,0,0.4
0.015,0.335,140.494,-0.0736694,-8.94877,4956.09,1,-2,0,0.4
0.015,0.345,141.243,-0.19484,-8.69279,4938.88,1,-2,0,0.4
0.015,0.355,142.617,-0.333403,-8.43276,4915.93,1,-2,0,0.4
0.015,0.365,144.665,-0.489132,-8.1701,4887.33,1,-2,0,0.4
0.015,0.375,147.443,-0.661365,-7.9051,4853.73,1,-2,0,0.4
0.015,0.385,151.01,-0.848999,-7.63772,4815.94,1,-2,0,0.4
0.015,0.395,155.429,-1.05053,-7.36787,4775.01,1,-2,0,0.4
0.015,0.405,160.765,-1.26416,-7.09539,4732.16,1,-2,0,0.4
0.015,0.415,167.088,-1.48779,-6.82009,4688.84,1,-2,0,0.4
0.015,0.425,174.478,-1.71915,-6.54171,4646.69,1,-2,0,0.4
0.015,0.435,183.02,-1.95591,-6.26004,4607.46,1,-2,0,0.4
0.015,0.445,192.816,-2.19578,-5.97479,4573.13,1,-2,0,0.4
0.015,0.455,204.011,-2.43653,-5.6848,4546.77,1,-2,0,0.4
0.015,0.465,216.914,-2.67507,-5.38591,4535.46,1,-2,0,0.4
0.015,0.475,231.742,-2.90974,-5.07894,4541.81,1,-2,0,0.4
0.015,0.485,248.654,-3.1423,-4.76559,4565.39,1,-2,0,0.4
0.015,0.495,267.701,-3.37449,-4.44949,4603.14,1,-2,0,0.4
0.015,0.505,289.121,-3.60572,-4.13112,4657.28,1,-2,0,0.4
0.015,0.515,313.207,-3.83609,-3.81031,4730.82,1,-2,0,0.4
0.015,0.525,340.246,-4.06674,-3.4875,4825.84,1,-2,0,0.4
0.015,0.535,370.496,-4.3,-3.16352,4943.59,1,-2,0,0.4
0.015,0.545,404.016,-4.54045,-2.84061,5081.75,1,-2,0,0.4
0.015,0.555,440.354,-4.79566,-2.52383,5230.63,1,-2,0,0.4
0.015,0.565,479.038,-5.07349,-2.21518,5384.12,1,-2,0,0.4
0.015,0.575,520.157,-5.38099,-1.91204,5547.37,1,-2,0,0.4
0.015,0.585,564.888,-5.72389,-1.6069,5740.65,1,-2,0,0.4
0.015,0.595,616.08,-6.10814,-1.28739,6001.93,1,-2,0,0.4
0.015,0.605,678.843,-6.54093,-0.937889,6387.31,1,-2,0,0.4
0.015,0.615,760.835,-7.02966,-0.545311,6962.74,1,-2,0,0.4
0.015,0.625,871.264,-7.57572,-0.110128,7774.9,1,-2,0,0.4
0.015,0.635,1017.64,-8.15811,0.344558,8813.26,1,-2,0,0.4
0.015,0.645,1200.86,-8.69881,0.781188,10056.9,1,-2,0,0.4
0.015,0.655,1419.24,-9.16841,1.16049,11450.8,1,-2,0,0.4
0.015,0.665,1661.38,-9.55633,1.45647,12883,1,-2,0,0.4
0.015,0.675,1909.4,-9.85398,1.66578,14272.6,1,-2,0,0.4
0.015,0.685,2147.44,-10.0649,1.80359,15592,1,-2,0,0.4
0.015,0.695,2366.72,-10.2008,1.89182,16858,1,-2,0,0.4
0.015,0.705,2565.48,-10.2763,1.95045,18108.1,1,-2,0,0.4
0.015,0.715,2745.47,-10.3045,1.994,19375.4,1,-2,0,0.4
0.015,0.725,2908.83,-10.2962,2.03164,20675.6,1,-2,0,0.4
0.015,0.735,3056.79,-10.2603,2.06848,22005.1,1,-2,0,0.4
0.015,0.745,3189.79,-10.2044,2.10701,23346.6,1,-2,0,0.4
0.015,0.755,3308.13,-10.1349,2.14815,24676.3,1,-2,0,0.4
0.015,0.765,3412.36,-10.0576,2.19189,25970.1,1,-2,0,0.4
0.015,0.775,3503.49,-9.97715,2.23771,27208.2,1,-2,0,0.4
0.015,0.785,3582.84,-9.89715,2.28484,28376.3,1,-2,0,0.4
0.015,0.795,3651.96,-9.82028,2.33244,29466.2,1,-2,0,0.4
0.015,0.805,3712.4,-9.7483,2.3797,30474.6,1,-2,0,0.4
0.015,0.815,3765.6,-9.68225,2.42591,31402.1,1,-2,0,0.4
0.015,0.825,3812.81,-9.62259,2.47047,32251.6,1,-2,0,0.4
0.015,0.835,3855.04,-9.56937,2.51294,33027.1,1,-2,0,0.4
0.015,0.845,3893.09,-9.52237,2.55297,33733.2,1,-2,0,0.4
0.015,0.855,3927.57,-9.48122,2.59035,34374.6,1,-2,0,0.4
0.015,0.865,3958.9,-9.44544,2.62491,34955.3,1,-2,0,0.4
0.015,0.875,3987.4,-9.41455,2.65659,35479.1,1,-2,0,0.4
0.015,0.885,4013.29,-9.38804,2.68537,35949.4,1,-2,0,0.4
0.015,0.895,4036.71,-9.36545,2.71126,36369.2,1,-2,0,0.4
0.015,0.905,4057.78,-9.34633,2.73433,36741.3,1,-2,0,0.4
0.015,0.915,4076.58,-9.33028,2.75468,37068.5,1,-2,0,0.4
0.015,0.925,4093.21,-9.31692,2.77244,37353.4,1,-2,0,0.4
0.015,0.935,4107.76,-9.3059,2.78776,37599,1,-2,0,0.4
0.015,0.945,4120.33,-9.2969,2.80081,37808.3,1,-2,0,0.4
0.015,0.955,4131.05,-9.28963,2.81179,37984.4,1,-2,0,0.4
0.015,0.965,4140.07,-9.28384,2.8209,38130.7,1,-2,0,0.4
0.015,0.975,4147.55,-9.27927,2.82835,38250.4,1,-2,0,0.4
0.015,0.985,4153.64,-9.27572,2.83437,38346.9,1,-2,0,0.4
0.015,0.995,4158.5,-9.27299,2.83917,38423.2,1,-2,0,0.4
0.025,0.005,48.0195,7.84248,-15.6104,1309.51,1,-2,0,0.4
0.025,0.015,73.4647,7.25617,-17.2604,2254.6,1,-2,0,0.4
0.025,0.025,101.994,6.51052,-18.1615,3374.18,1,-2,0,0.4
0.025,0.035,128.422,5.76985,-18.5213,4454.4,1,-2,0,0.4
0.025,0.045,148.132,5.12732,-18.5276,5276.45,1,-2,0,0.4
0.025,0.055,160.115,4.57746,-18.3075,5771.06,1,-2,0,0.4
0.025,0.065,165.645,4.10006,-17.9452,5979.03,1,-2,0,0.4
0.025,0.075,166.743,3.68055,-17.499,5984.8,1,-2,0,0.4
0.025,0.085,165.286,3.30986,-17.0088,5872.07,1,-2,0,0.4
0.025,0.095,162.656,2.98149,-16.5013,5703.95,1,-2,0,0.4
0.025,0.105,159.726,2.68967,-15.9931,5520.54,1,-2,0,0.4
0.025,0.115,156.99,2.42892,-15.4943,5344.25,1,-2,0,0.4
0.025,0.125,154.692,2.1942,-15.0103,5186.05,1,-2,0,0.4
0.025,0.135,152.926,1.98118,-14.5444,5050.25,1,-2,0,0.4
0.025,0.145,151.694,1.78656,-14.0982,4937.65,1,-2,0,0.4
0.025,0.155,150.941,1.60804,-13.673,4847.31,1,-2,0,0.4
0.025,0.165,150.568,1.44436,-13.2699,4777.52,1,-2,0,0.4
0.025,0.175,150.448,1.29516,-12.8899,4726.22,1,-2,0,0.4
0.025,0.185,150.429,1.16074,-12.5339,4691.23,1,-2,0,0.4
0.025,0.195,150.355,1.0418,-12.2023,4670.28,1,-2,0,0.4
0.025,0.205,150.081,0.939099,-11.8949,4661.02,1,-2,0,0.4
0.025,0.215,149.499,0.852994,-11.6106,4661.04,1,-2,0,0.4
0.025,0.225,148.556,0.783089,-11.3469,4667.97,1,-2,0,0.4
0.025,0.235,147.266,0.727913,-11.1004,4679.56,1,-2,0,0.4
0.025,0.245,145.7,0.684797,-10.8668,4693.78,1,-2,0,0.4
0.025,0.255,143.969,0.64998,-10.6412,4708.86,1,-2,0,0.4
0.025,0.265,142.196,0.618955,-10.4193,4723.24,1,-2,0,0.4
0.025,0.275,140.498,0.586977,-10.1973,4735.54,1,-2,0,0.4
0.025,0.285,138.977,0.54958,-9.9724,4744.63,1,-2,0,0.4
0.025,0.295,137.721,0.502939,-9.74278,4749.75,1,-2,0,0.4
0.025,0.305,136.807,0.444014,-9.50742,4750.38,1,-2,0,0.4
0.025,0.315,136.302,0.370516,-9.26598,4746.14,1,-2,0,0.4
0.025,0.325,136.262,0.280868,-9.01863,4736.76,1,-2,0,0.4
0.025,0.335,136.738,0.174159,-8.76589,4721.96,1,-2,0,0.4
0.025,0.345,137.774,0.0500354,-8.50851,4701.51,1,-2,0,0.4
0.025,0.355,139.402,-0.0913617,-8.24761,4674.87,1,-2,0,0.4
0.025,0.365,141.699,-0.249554,-7.98143,4642.91,1,-2,0,0.4
0.025,0.375,144.75,-0.423779,-7.70916,4606.69,1,-2,0,0.4
0.025,0.385,148.578,-0.613302,-7.43357,4566.52,1,-2,0,0.4
0.025,0.395,153.238,-0.816594,-7.15487,4523.3,1,-2,0,0.4
0.025,0.405,158.789,-1.03182,-6.87318,4478.18,1,-2,0,0.4
0.025,0.415,165.295,-1.25686,-6.58856,4432.43,1,-2,0,0.4
0.025,0.425,172.825,-1.4894,-6.30099,4387.57,1,-2,0,0.4
0.025,0.435,181.456,-1.72701,-6.01045,4345.17,1,-2,0,0.4
0.025,0.445,191.283,-1.96714,-5.71648,4307.3,1,-2,0,0.4
0.025,0.455,202.507,-2.20645,-5.41638,4278.76,1,-2,0,0.4
0.025,0.465,215.26,-2.44247,-5.11139,4261.32,1,-2,0,0.4
0.025,0.475,229.732,-2.67508,-4.80087,4257.47,1,-2,0,0.4
0.025,0.485,246.053,-2.90532,-4.48546,4267.39,1,-2,0,0.4
0.025,0.495,264.288,-3.13399,-4.16755,4289.67,1,-2,0,0.4
0.025,0.505,284.6,-3.36085,-3.8475,4325.79,1,-2,0,0.4
0.025,0.515,307.167,-3.58655,-3.52528,4377.3,1,-2,0,0.4
0.025,0.525,332.087,-3.81324,-3.20141,4444.17,1,-2,0,0.4
0.025,0.535,359.282,-4.04515,-2.87738,4523.7,1,-2,0,0.4
0.025,0.545,388.28,-4.28951,-2.5569,4607.88,1,-2,0,0.4
0.025,0.555,418.027,-4.55604,-2.24646,4682.53,1,-2,0,0.4
0.025,0.565,447.97,-4.84968,-1.94614,4746.52,1,-2,0,0.4
0.025,0.575,478.35,-5.17557,-1.65001,4811.73,1,-2,0,0.4
0.025,0.585,510.615,-5.53981,-1.3465,4904.29,1,-2,0,0.4
0.025,0.595,547.85,-5.95244,-1.01833,5065.29,1,-2,0,0.4
0.025,0.605,595.288,-6.42966,-0.644465,5349.84,1,-2,0,0.4
0.025,0.615,660.316,-6.99384,-0.209288,5811,1,-2,0,0.4
0.025,0.625,750.563,-7.6597,0.280393,6451.74,1,-2,0,0.4
0.025,0.635,871.264,-8.35136,0.790803,7251.49,1,-2,0,0.4
0.025,0.645,1027.06,-9.00691,1.26903,8174.4,1,-2,0,0.4
0.025,0.655,1213.6,-9.5993,1.66035,9099.89,1,-2,0,0.4
0.025,0.665,1416.78,-10.0942,1.93585,9934.85,1,-2,0,0.4
0.025,0.675,1619.66,-10.4756,2.10261,10656,1,-2,0,0.4
0.025,0.685,1810.19,-10.7473,2.18928,11303.4,1,-2,0,0.4
0.025,0.695,1984.9,-10.9243,2.22762,11948.6,1,-2,0,0.4
0.025,0.705,2146.75,-11.0243,2.24227,12660.1,1,-2,0,0.4
0.025,0.715,2300.26,-11.0634,2.2487,13482.9,1,-2,0,0.4
0.025,0.725,2448.26,-11.0549,2.25514,14433.1,1,-2,0,0.4
0.025,0.735,2591.21,-11.0098,2.26536,15503.2,1,-2,0,0.4
0.025,0.745,2728.04,-10.9376,2.28079,16669.3,1,-2,0,0.4
0.025,0.755,2857.14,-10.8469,2.30166,17899.5,1,-2,0,0.4
0.025,0.765,2977.17,-10.7448,2.32765,19159.3,1,-2,0,0.4
0.025,0.775,3087.32,-10.6375,2.35807,20416.8,1,-2,0,0.4
0.025,0.785,3187.37,-10.5299,2.39202,21644.6,1,-2,0,0.4
0.025,0.795,3277.61,-10.4257,2.42853,22822,1,-2,0,0.4
0.025,0.805,3358.63,-10.3275,2.46659,23934.3,1,-2,0,0.4
0.025,0.815,3431.22,-10.2368,2.50526,24972.6,1,-2,0,0.4
0.025,0.825,3496.2,-10.1544,2.54372,25932.4,1,-2,0,0.4
0.025,0.835,3554.35,-10.0806,2.58128,26812.3,1,-2,0,0.4
0.025,0.845,3606.4,-10.0153,2.61737,27613.4,1,-2,0,0.4
0.025,0.855,3652.95,-9.95796,2.65158,28338.1,1,-2,0,0.4
0.025,0.865,3694.54,-9.9081,2.68357,28989.7,1,-2,0,0.4
0.025,0.875,3731.6,-9.86506,2.71315,29571.8,1,-2,0,0.4
0.025,0.885,3764.51,-9.82822,2.74017,30088.3,1,-2,0,0.4
0.025,0.895,3793.58,-9.79691,2.76458,30543.3,1,-2,0,0.4
0.025,0.905,3819.1,-9.77052,2.78637,30940.8,1,-2,0,0.4
0.025,0.915,3841.34,-9.74849,2.8056,31284.9,1,-2,0,0.4
0.025,0.925,3860.54,-9.73025,2.82237,31579.9,1,-2,0,0.4
0.025,0.935,3876.95,-9.71531,2.83679,31830.1,1,-2,0,0.4
0.025,0.945,3890.83,-9.70321,2.84904,32039.9,1,-2,0,0.4
0.025,0.955,3902.41,-9.69352,2.85931,32213.5,1,-2,0,0.4
0.025,0.965,3911.95,-9.68586,2.86778,32355.3,1,-2,0,0.4
0.025,0.975,3919.71,-9.67987,2.87468,32469.6,1,-2,0,0.4
0.025,0.985,3925.91,-9.67526,2.88021,32560.3,1,-2,0,0.4
0.025,0.995,3930.77,-9.67177,2.88461,32630.7,1,-2,0,0.4
0.035,0.005,65.3747,5.70936,-16.6991,2120.57,1,-2,0,0.4
0.035,0.015,95.9114,5.21625,-17.7716,3318.66,1,-2,0,0.4
0.035,0.025,125.142,4.83558,-18.236,4484.46,1,-2,0,0.4
0.035,0.035,148.175,4.53661,-18.3174,5397.5,1,-2,0,0.4
0.035,0.045,163.39,4.27111,-18.1514,5978.02,1,-2,0,0.4
0.035,0.055,171.449,4.01164,-17.827,6249.67,1,-2,0,0.4
0.035,0.065,174.11,3.7489,-17.4049,6287,1,-2,0,0.4
0.035,0.075,173.298,3.48394,-16.927,6173.93,1,-2,0,0.4
0.035,0.085,170.617,3.22223,-16.4228,5981.12,1,-2,0,0.4
0.035,0.095,167.204,2.96957,-15.912,5758.53,1,-2,0,0.4
0.035,0.105,163.758,2.73012,-15.4075,5536.87,1,-2,0,0.4
0.035,0.115,160.66,2.50597,-14.9172,5332.65,1,-2,0,0.4
0.035,0.125,158.071,2.29768,-14.446,5153.25,1,-2,0,0.4
0.035,0.135,156.021,2.10501,-13.9969,5000.81,1,-2,0,0.4
0.035,0.145,154.455,1.92744,-13.5719,4874.66,1,-2,0,0.4
0.035,0.155,153.271,1.76459,-13.1724,4772.83,1,-2,0,0.4
0.035,0.165,152.337,1.61634,-12.7995,4692.81,1,-2,0,0.4
0.035,0.175,151.507,1.4829,-12.4537,4631.92,1,-2,0,0.4
0.035,0.185,150.643,1.36465,-12.1346,4587.43,1,-2,0,0.4
0.035,0.195,149.626,1.26195,-11.8413,4556.7,1,-2,0,0.4
0.035,0.205,148.377,1.17489,-11.5717,4537.17,1,-2,0,0.4
0.035,0.215,146.867,1.10302,-11.3227,4526.43,1,-2,0,0.4
0.035,0.225,145.118,1.04511,-11.0903,4522.28,1,-2,0,0.4
0.035,0.235,143.193,0.999025,-10.8699,4522.74,1,-2,0,0.4
0.035,0.245,141.186,0.961738,-10.6568,4526.13,1,-2,0,0.4
0.035,0.255,139.197,0.929524,-10.4463,4530.94,1,-2,0,0.4
0.035,0.265,137.322,0.898275,-10.2346,4535.84,1,-2,0,0.4
0.035,0.275,135.644,0.863893,-10.0188,4539.59,1,-2,0,0.4
0.035,0.285,134.231,0.822645,-9.79719,4541.1,1,-2,0,0.4
0.035,0.295,133.145,0.771368,-9.56857,4539.57,1,-2,0,0.4
0.035,0.305,132.442,0.707509,-9.33251,4534.36,1,-2,0,0.4
0.035,0.315,132.174,0.629092,-9.08903,4525.06,1,-2,0,0.4
0.035,0.325,132.387,0.534686,-8.83843,4511.34,1,-2,0,0.4
0.035,0.335,133.127,0.423377,-8.58129,4492.91,1,-2,0,0.4
0.035,0.345,134.435,0.294751,-8.31829,4469.55,1,-2,0,0.4
0.035,0.355,136.346,0.148911,-8.05026,4441.05,1,-2,0,0.4
0.035,0.365,138.891,-0.0134085,-7.77832,4407.04,1,-2,0,0.4
0.035,0.375,142.094,-0.191163,-7.50332,4367.13,1,-2,0,0.4
0.035,0.385,146.104,-0.383019,-7.22036,4324.13,1,-2,0,0.4
0.035,0.395,150.927,-0.588164,-6.93333,4278.17,1,-2,0,0.4
0.035,0.405,156.603,-0.804871,-6.64324,4230.22,1,-2,0,0.4
0.035,0.415,163.187,-1.03102,-6.35033,4181.46,1,-2,0,0.4
0.035,0.425,170.74,-1.2643,-6.05463,4133.35,1,-2,0,0.4
0.035,0.435,179.337,-1.50209,-5.75583,4087.69,1,-2,0,0.4
0.035,0.445,189.118,-1.74078,-5.45193,4048.04,1,-2,0,0.4
0.035,0.455,200.137,-1.97723,-5.14523,4014.86,1,-2,0,0.4
0.035,0.465,212.518,-2.21037,-4.83535,3990.24,1,-2,0,0.4
0.035,0.475,226.411,-2.44013,-4.52091,3976.37,1,-2,0,0.4
0.035,0.485,241.893,-2.66701,-4.20274,3973.2,1,-2,0,0.4
0.035,0.495,258.997,-2.89163,-3.88232,3979.86,1,-2,0,0.4
0.035,0.505,277.776,-3.11453,-3.5601,3996.53,1,-2,0,0.4
0.035,0.515,298.221,-3.33746,-3.23648,4022.5,1,-2,0,0.4
