x,y,rho,u,v,p,w,temperature,rho_exact,u_exact,v_exact,p_exact,is_solid
0.215,0.015,0.998539,0.00106974,0,0.998276,0,0.999736,nan,nan,nan,nan,0
0.215,0.025,0.998539,0.00106974,0,0.998276,0,0.999736,nan,nan,nan,nan,0
0.225,0.005,0.997532,0.00311789,0,0.997086,0,0.999553,nan,nan,nan,nan,0
0.225,0.015,0.997532,0.00311789,0,0.997086,0,0.999553,nan,nan,nan,nan,0
0.225,0.025,0.997532,0.00311789,0,0.997086,0,0.999553,nan,nan,nan,nan,0
0.235,0.005,0.993559,0.00516796,0,0.992382,0,0.998816,nan,nan,nan,nan,0
0.235,0.015,0.993559,0.00516796,0,0.992382,0,0.998816,nan,nan,nan,nan,0
0.235,0.025,0.993559,0.00516796,0,0.992382,0,0.998816,nan,nan,nan,nan,0
0.245,0.005,0.989662,0.0123924,0,0.98777,0,0.998088,nan,nan,nan,nan,0
0.245,0.015,0.989662,0.0123924,0,0.98777,0,0.998088,nan,nan,nan,nan,0
0.245,0.025,0.989662,0.0123924,0,0.98777,0,0.998088,nan,nan,nan,nan,0
0.255,0.005,0.978168,0.0195021,0,0.974156,0,0.995899,nan,nan,nan,nan,0
0.255,0.015,0.978168,0.0195021,0,0.974156,0,0.995899,nan,nan,nan,nan,0
0.255,0.025,0.978168,0.0195021,0,0.974156,0,0.995899,nan,nan,nan,nan,0
0.265,0.005,0.967054,0.0374452,0,0.961005,0,0.993744,nan,nan,nan,nan,0
0.265,0.015,0.967054,0.0374452,0,0.961005,0,0.993744,nan,nan,nan,nan,0
0.265,0.025,0.967054,0.0374452,0,0.961005,0,0.993744,nan,nan,nan,nan,0
0.275,0.005,0.94466,0.0554247,0,0.934565,0,0.989314,nan,nan,nan,nan,0
0.275,0.015,0.94466,0.0554247,0,0.934565,0,0.989314,nan,nan,nan,nan,0
0.275,0.025,0.94466,0.0554247,0,0.934565,0,0.989314,nan,nan,nan,nan,0
0.285,0.005,0.922595,0.0852603,0,0.908564,0,0.984793,nan,nan,nan,nan,0
0.285,0.015,0.922595,0.0852603,0,0.908564,0,0.984793,nan,nan,nan,nan,0
0.285,0.025,0.922595,0.0852603,0,0.908564,0,0.984793,nan,nan,nan,nan,0
0.295,0.005,0.893584,0.11692,0,0.874602,0,0.978758,nan,nan,nan,nan,0
0.295,0.015,0.893584,0.11692,0,0.874602,0,0.978758,nan,nan,nan,nan,0
0.295,0.025,0.893584,0.11692,0,0.874602,0,0.978758,nan,nan,nan,nan,0
0.305,0.005,0.863659,0.152436,0,0.839675,0,0.972229,nan,nan,nan,nan,0
0.305,0.015,0.863659,0.152436,0,0.839675,0,0.972229,nan,nan,nan,nan,0
0.305,0.025,0.863659,0.152436,0,0.839675,0,0.972229,nan,nan,nan,nan,0
0.315,0.005,0.834084,0.191296,0,0.805464,0,0.965688,nan,nan,nan,nan,0
0.315,0.015,0.834084,0.191296,0,0.805464,0,0.965688,nan,nan,nan,nan,0
0.315,0.025,0.834084,0.191296,0,0.805464,0,0.965688,nan,nan,nan,nan,0
0.325,0.005,0.804268,0.229187,2.94866e-17,0.771151,0,0.958823,nan,nan,nan,nan,0
